timestamp,pair,mode,family,family_name,score,url,return_pct,drawdown_pct,total_orders,sharpe,win_rate_pct,start_equity,end_equity,entries,exit_stop_loss,exit_take_profit,exit_end_of_session,exit_max_hold,param_atr_period,param_stop_atr_mult,param_reward_ratio,param_max_hold_bars,param_cooldown_bars,param_risk_per_trade_pct,param_ema_fast_period,param_ema_slow_period,param_trend_ema_period,param_bar_minutes,param_htf_minutes,param_htf_ema_period,param_vol_filter_enabled,param_use_force_flat,train_score,validation_score
2026-03-18T14:38:29,USDJPY,train,3,EMA Crossover,-4.277,https://www.quantconnect.com/project/28930245/a9a136db522082ba348100f04cacc516,-0.812,1.8,495.0,-1.155,50.0,10000.0,9918.79,165.0,83.0,82.0,,,10,1.5,1.0,96,12,0.15,15,50,100,30,240,20,0,0,,
2026-03-18T14:38:52,USDJPY,train,3,EMA Crossover,-6.442,https://www.quantconnect.com/project/28930245/82b058d7e030b7b79f0b6b4141dd67c0,-2.461,5.4,603.0,-1.327,47.0,10000.0,9753.85,201.0,107.0,94.0,,,10,1.5,1.0,96,12,0.15,15,30,100,30,240,20,0,0,,
2026-03-18T14:39:31,USDJPY,train,3,EMA Crossover,-12.546,https://www.quantconnect.com/project/28930245/e0006a70e554c19f896345a34f711fcf,28.443,43.0,606.0,0.337,40.0,10000.0,12844.32,202.0,121.0,81.0,,,20,1.5,1.0,96,3,0.5,15,30,100,5,60,30,0,0,,
2026-03-18T14:40:10,USDJPY,train,3,EMA Crossover,-8.963000000000001,https://www.quantconnect.com/project/28930245/541066ada3e9080c3fde7ea2fc011842,-6.134,7.7,488.0,-0.943,41.0,10000.0,9386.65,154.0,84.0,44.0,15.0,11.0,10,2.0,1.5,20,12,0.35,20,40,20,15,240,20,1,1,,
2026-03-18T14:36:22,USDJPY,train,3,EMA Crossover,2.8600000000000003,https://www.quantconnect.com/project/28930245/97988dcbc55530b6cc936d8498e02f61,3.115,3.8,465.0,-0.085,54.0,10000.0,10311.48,154.0,69.0,82.0,,3.0,10,2.5,1.0,96,12,0.35,15,50,100,30,240,20,0,0,,
2026-03-18T14:26:24,USDJPY,train,3,EMA Crossover,1.6980000000000002,https://www.quantconnect.com/project/28930245/c7997082dd69178a17492f4a73ef5d7d,2.22,4.5,480.0,-0.174,53.0,10000.0,10221.98,160.0,75.0,85.0,,,10,2.0,1.0,96,12,0.35,15,50,100,30,240,20,0,0,,
2026-03-18T14:23:58,USDJPY,train,3,EMA Crossover,-1.313,https://www.quantconnect.com/project/28930245/c165552a53e351a7744d563d902e486c,-0.164,5.8,588.0,-0.383,51.0,10000.0,9983.65,196.0,97.0,99.0,,,10,2.5,1.0,96,12,0.35,15,30,100,30,240,20,0,0,,
2026-03-18T14:29:03,USDJPY,train,3,EMA Crossover,-1.728,https://www.quantconnect.com/project/28930245/c074b36ccb9362c31f30edd6c09e873d,-0.21,4.6,451.0,-0.506,40.0,10000.0,9979.03,143.0,84.0,37.0,,22.0,10,3.0,2.0,96,5,0.25,20,60,50,15,60,30,1,0,,
2026-03-18T14:37:15,USDJPY,train,3,EMA Crossover,-1.8250000000000002,https://www.quantconnect.com/project/28930245/55659720a9c1028501ece96369aed656,-0.493,4.6,480.0,-0.444,51.0,10000.0,9950.66,160.0,78.0,82.0,,,10,2.0,1.0,96,12,0.35,15,40,100,30,240,20,0,0,,
2026-03-18T14:40:36,USDJPY,train,3,EMA Crossover,-0.9159999999999999,https://www.quantconnect.com/project/28930245/e134fb93ad11e7ed5f950fb01fb896d3,0.197,4.8,629.0,-0.371,37.0,10000.0,10019.67,201.0,120.0,55.0,,26.0,10,3.0,2.0,96,5,0.25,20,40,50,30,60,20,0,0,,
2026-03-18T14:40:59,USDJPY,train,3,EMA Crossover,-5.795999999999999,https://www.quantconnect.com/project/28930245/e552871417017b8d5427bbb22fc186d6,-2.187,3.2,273.0,-0.603,35.0,10000.0,9781.3,88.0,56.0,23.0,,9.0,10,2.5,2.0,96,5,0.35,15,30,100,30,60,20,1,0,,
2026-03-18T14:41:39,USDJPY,train,3,EMA Crossover,-8.283,https://www.quantconnect.com/project/28930245/1390376efdcd7c48776a265cc38a4b25,-4.933,9.4,775.0,-1.0,47.0,10000.0,9506.68,257.0,134.0,119.0,,4.0,10,3.0,1.0,96,12,0.25,15,50,100,15,240,30,0,0,,
2026-03-18T14:42:16,USDJPY,train,3,EMA Crossover,-7.772,https://www.quantconnect.com/project/28930245/39d645f3dd1f7dbcbeef641fcf52dc68,-5.336,6.6,665.0,-0.812,48.0,10000.0,9466.36,221.0,114.0,105.0,,2.0,10,2.5,1.0,96,12,0.35,15,30,100,30,60,20,0,0,,
2026-03-18T14:42:39,USDJPY,train,3,EMA Crossover,2.063,https://www.quantconnect.com/project/28930245/745830fa7fc704582d5c21200f16f40c,2.744,1.8,312.0,-0.227,57.0,10000.0,10274.37,104.0,45.0,59.0,,,10,2.5,1.0,96,5,0.25,15,60,100,30,60,20,1,0,,
2026-03-18T14:43:15,USDJPY,train,3,EMA Crossover,3.649,https://www.quantconnect.com/project/28930245/71c6b299f6c929f21638718c3879bf30,3.718,3.1,461.0,-0.023,42.0,10000.0,10371.85,147.0,79.0,48.0,,20.0,10,3.0,2.0,96,12,0.25,20,30,100,15,240,30,1,0,,
2026-03-18T14:43:41,USDJPY,train,3,EMA Crossover,-5.579,https://www.quantconnect.com/project/28930245/53590cedaeee5913f48baa43d84394b4,-2.528,4.9,394.0,-1.017,47.0,10000.0,9747.21,131.0,69.0,61.0,,1.0,10,2.5,1.0,96,12,0.25,20,50,100,30,240,30,0,0,,
2026-03-18T14:44:07,USDJPY,train,3,EMA Crossover,-9.402000000000001,https://www.quantconnect.com/project/28930245/8dcdaffa7256734a3d4bdafc395aa677,-2.235,3.6,220.0,-0.989,44.0,10000.0,9776.51,72.0,37.0,31.0,,4.0,10,3.0,1.0,96,12,0.35,15,60,50,30,240,20,1,0,,
2026-03-18T14:44:34,USDJPY,train,3,EMA Crossover,-10.509,https://www.quantconnect.com/project/28930245/f9c222d27eb60bc33e016f2ad51a4acf,-7.332,10.9,611.0,-1.059,43.0,10000.0,9266.77,190.0,96.0,53.0,41.0,,20,2.0,1.25,96,3,0.35,15,30,100,30,240,30,0,1,,
2026-03-18T14:44:58,USDJPY,train,3,EMA Crossover,4.393,https://www.quantconnect.com/project/28930245/7fa9992f72a954eda2d121edaf7cc9d1,4.282,4.0,486.0,0.037,55.0,10000.0,10428.17,161.0,70.0,88.0,,3.0,14,2.5,1.0,60,3,0.35,15,60,50,30,240,20,0,0,,
2026-03-18T14:44:58,USDJPY,train,3,EMA Crossover,4.393,https://www.quantconnect.com/project/28930245/7fa9992f72a954eda2d121edaf7cc9d1,4.282,4.0,486.0,0.037,55.0,10000.0,10428.17,161.0,70.0,88.0,,3.0,14,2.5,1.0,60,3,0.35,15,60,50,30,240,20,0,0,,
2026-03-18T14:43:15,USDJPY,train,3,EMA Crossover,3.649,https://www.quantconnect.com/project/28930245/71c6b299f6c929f21638718c3879bf30,3.718,3.1,461.0,-0.023,42.0,10000.0,10371.85,147.0,79.0,48.0,,20.0,10,3.0,2.0,96,12,0.25,20,30,100,15,240,30,1,0,,
2026-03-18T14:36:22,USDJPY,train,3,EMA Crossover,2.8600000000000003,https://www.quantconnect.com/project/28930245/97988dcbc55530b6cc936d8498e02f61,3.115,3.8,465.0,-0.085,54.0,10000.0,10311.48,154.0,69.0,82.0,,3.0,10,2.5,1.0,96,12,0.35,15,50,100,30,240,20,0,0,,
2026-03-18T14:42:39,USDJPY,train,3,EMA Crossover,2.063,https://www.quantconnect.com/project/28930245/745830fa7fc704582d5c21200f16f40c,2.744,1.8,312.0,-0.227,57.0,10000.0,10274.37,104.0,45.0,59.0,,,10,2.5,1.0,96,5,0.25,15,60,100,30,60,20,1,0,,
2026-03-18T14:26:24,USDJPY,train,3,EMA Crossover,1.6980000000000002,https://www.quantconnect.com/project/28930245/c7997082dd69178a17492f4a73ef5d7d,2.22,4.5,480.0,-0.174,53.0,10000.0,10221.98,160.0,75.0,85.0,,,10,2.0,1.0,96,12,0.35,15,50,100,30,240,20,0,0,,
2026-03-18T14:45:22,USDJPY,train,3,EMA Crossover,1.6669999999999998,https://www.quantconnect.com/project/28930245/651617e8c7db93038012ee70d67a3b8d,2.456,2.9,346.0,-0.263,56.0,10000.0,10245.61,115.0,50.0,64.0,,1.0,14,2.5,1.0,96,3,0.25,15,60,50,30,60,20,1,0,,
2026-03-18T14:45:48,USDJPY,train,3,EMA Crossover,8.63,https://www.quantconnect.com/project/28930245/af029bb183ad0e2021a2809e5d4ff7e5,7.775,4.5,601.0,0.285,45.0,10000.0,10777.47,185.0,87.0,52.0,,46.0,10,3.0,2.0,60,3,0.35,15,30,100,15,240,20,1,0,,
