timestamp,pair,mode,family,family_name,score,url,return_pct,drawdown_pct,total_orders,sharpe,win_rate_pct,start_equity,end_equity,entries,exit_stop_loss,exit_take_profit,exit_end_of_session,exit_max_hold,param_atr_period,param_stop_atr_mult,param_reward_ratio,param_max_hold_bars,param_cooldown_bars,param_risk_per_trade_pct,param_wr_period,param_wr_oversold,param_wr_overbought,param_wr_rsi_long,param_wr_rsi_short,param_rsi_period,train_score,validation_score
2026-03-14T23:06:17,BTCUSDT,train,5,Williams %R + RSI,-164.75,https://www.quantconnect.com/project/28937164/13d857a5c96a0982f2e003b303131ae4,0.0,0.0,3545.0,0.0,0.0,10000.0,10000.0,0.0,,,,,14,1.5,1.0,30,8,0.5,5,-80,-15,35,65,14,,
2026-03-14T23:06:57,BTCUSDT,train,5,Williams %R + RSI,-142.55,https://www.quantconnect.com/project/28937164/d6441709c9629024bad97075a60b5815,0.0,0.0,3101.0,0.0,0.0,10000.0,10000.0,0.0,,,,,10,2.0,3.0,20,10,0.35,10,-90,-20,35,65,10,,
2026-03-14T23:07:21,BTCUSDT,train,5,Williams %R + RSI,-169.15,https://www.quantconnect.com/project/28937164/5f4293d29e2d06129f9e81ef3c79ecd9,0.0,0.0,3633.0,0.0,0.0,10000.0,10000.0,0.0,,,,,14,1.0,1.0,48,1,0.35,10,-75,-10,35,70,20,,
2026-03-14T23:09:06,BTCUSDT,train,5,Williams %R + RSI,-1000000000,,,,,,,,,,,,,,20,3.0,3.0,20,1,0.25,5,-85,-25,30,65,14,,
2026-03-14T23:09:33,BTCUSDT,train,5,Williams %R + RSI,-56.35,https://www.quantconnect.com/project/28937164/37e077acfc1a3e498783dc5e8fdbbc75,0.0,0.0,1377.0,0.0,0.0,10000.0,10000.0,0.0,,,,,10,2.0,1.5,48,8,0.25,5,-85,-25,30,65,14,,
2026-03-14T23:11:18,BTCUSDT,train,5,Williams %R + RSI,-1000000000,,,,,,,,,,,,,,10,1.5,2.0,96,2,0.15,14,-90,-20,35,65,20,,
2026-03-14T23:13:03,BTCUSDT,train,5,Williams %R + RSI,-1000000000,,,,,,,,,,,,,,14,1.5,3.0,20,2,0.35,10,-85,-20,30,70,10,,
2026-03-14T23:14:49,BTCUSDT,train,5,Williams %R + RSI,-1000000000,,,,,,,,,,,,,,20,2.5,2.5,48,4,0.5,5,-75,-15,30,65,10,,
2026-03-14T23:15:25,BTCUSDT,train,5,Williams %R + RSI,-61.35,https://www.quantconnect.com/project/28937164/f50a732c497e9ebaef1b11f17b348ed0,0.0,0.0,1477.0,0.0,0.0,10000.0,10000.0,0.0,,,,,20,1.5,1.0,48,10,0.15,20,-75,-25,25,70,14,,
2026-03-14T23:16:32,BTCUSDT,train,5,Williams %R + RSI,-130.4,https://www.quantconnect.com/project/28937164/80871a2a1a02825fd8e5c31568bca675,0.0,0.0,2858.0,0.0,0.0,10000.0,10000.0,0.0,,,,,20,3.0,2.5,72,10,0.15,14,-80,-10,30,70,14,,
2026-03-14T23:18:51,BTCUSDT,train,5,Williams %R + RSI,-19.950000000000003,https://www.quantconnect.com/project/28937164/dcd822acf107435e87aa8d41ca43ec75,0.0,0.0,649.0,0.0,0.0,10000.0,10000.0,0.0,,,,,14,1.0,1.0,48,2,0.15,14,-75,-25,25,65,20,,
2026-03-14T23:19:21,BTCUSDT,train,5,Williams %R + RSI,-188.10000000000002,https://www.quantconnect.com/project/28937164/0b09919e6174b4bf8f17319fa8c71988,0.0,0.0,4012.0,0.0,0.0,10000.0,10000.0,0.0,,,,,10,2.5,2.0,72,4,0.5,20,-85,-15,30,65,10,,
2026-03-14T23:20:19,BTCUSDT,train,5,Williams %R + RSI,-26.1,https://www.quantconnect.com/project/28937164/d60026c863fba6dcc573910d735ee0ec,0.0,0.0,772.0,0.0,0.0,10000.0,10000.0,0.0,,,,,20,1.0,2.0,30,8,0.5,5,-90,-25,25,75,10,,
2026-03-14T23:21:24,BTCUSDT,train,5,Williams %R + RSI,-38.650000000000006,https://www.quantconnect.com/project/28937164/4c059ed769929ecac77070b879822992,0.0,0.0,1023.0,0.0,0.0,10000.0,10000.0,0.0,,,,,14,2.0,3.0,72,6,0.5,5,-90,-20,35,70,20,,
2026-03-14T23:23:15,BTCUSDT,train,5,Williams %R + RSI,-1000000000,,,,,,,,,,,,,,10,1.5,2.0,30,8,0.5,5,-75,-15,35,65,10,,
2026-03-14T23:18:51,BTCUSDT,train,5,Williams %R + RSI,-19.950000000000003,https://www.quantconnect.com/project/28937164/dcd822acf107435e87aa8d41ca43ec75,0.0,0.0,649.0,0.0,0.0,10000.0,10000.0,0.0,,,,,14,1.0,1.0,48,2,0.15,14,-75,-25,25,65,20,,
2026-03-14T23:20:19,BTCUSDT,train,5,Williams %R + RSI,-26.1,https://www.quantconnect.com/project/28937164/d60026c863fba6dcc573910d735ee0ec,0.0,0.0,772.0,0.0,0.0,10000.0,10000.0,0.0,,,,,20,1.0,2.0,30,8,0.5,5,-90,-25,25,75,10,,
2026-03-14T23:21:24,BTCUSDT,train,5,Williams %R + RSI,-38.650000000000006,https://www.quantconnect.com/project/28937164/4c059ed769929ecac77070b879822992,0.0,0.0,1023.0,0.0,0.0,10000.0,10000.0,0.0,,,,,14,2.0,3.0,72,6,0.5,5,-90,-20,35,70,20,,
2026-03-14T23:09:33,BTCUSDT,train,5,Williams %R + RSI,-56.35,https://www.quantconnect.com/project/28937164/37e077acfc1a3e498783dc5e8fdbbc75,0.0,0.0,1377.0,0.0,0.0,10000.0,10000.0,0.0,,,,,10,2.0,1.5,48,8,0.25,5,-85,-25,30,65,14,,
2026-03-14T23:15:25,BTCUSDT,train,5,Williams %R + RSI,-61.35,https://www.quantconnect.com/project/28937164/f50a732c497e9ebaef1b11f17b348ed0,0.0,0.0,1477.0,0.0,0.0,10000.0,10000.0,0.0,,,,,20,1.5,1.0,48,10,0.15,20,-75,-25,25,70,14,,
2026-03-14T23:24:29,BTCUSDT,train,5,Williams %R + RSI,-124.65,https://www.quantconnect.com/project/28937164/0e55119213ed055eeda33cf14cf9e708,0.0,0.0,2743.0,0.0,0.0,10000.0,10000.0,0.0,,,,,20,1.0,2.0,30,2,0.15,14,-75,-25,25,75,10,,
2026-03-14T23:25:03,BTCUSDT,train,5,Williams %R + RSI,-61.7,https://www.quantconnect.com/project/28937164/41acabeb435c5784d4b1aa2a6af07e4c,0.0,0.0,1484.0,0.0,0.0,10000.0,10000.0,0.0,,,,,14,2.0,1.0,48,6,0.5,14,-90,-20,35,65,20,,
2026-03-14T23:26:50,BTCUSDT,train,5,Williams %R + RSI,-1000000000,,,,,,,,,,,,,,20,1.5,1.0,48,2,0.15,20,-75,-25,25,65,14,,
2026-03-14T23:28:55,BTCUSDT,train,5,Williams %R + RSI,-20.05,https://www.quantconnect.com/project/28937164/74674e0febc8e2675980c8bb393a7153,0.0,0.0,651.0,0.0,0.0,10000.0,10000.0,0.0,,,,,14,1.5,1.0,48,2,0.15,14,-75,-25,25,65,20,,
2026-03-14T23:29:19,BTCUSDT,train,5,Williams %R + RSI,-19.450000000000003,https://www.quantconnect.com/project/28937164/9bf98c0bf40e0e3d8c40fccebda53126,0.0,0.0,639.0,0.0,0.0,10000.0,10000.0,0.0,,,,,10,1.5,1.5,48,8,0.25,5,-85,-25,25,65,14,,
2026-03-14T23:31:04,BTCUSDT,train,5,Williams %R + RSI,-1000000000,,,,,,,,,,,,,,20,2.0,1.0,48,8,0.15,20,-75,-25,30,70,14,,
2026-03-14T23:32:48,BTCUSDT,train,5,Williams %R + RSI,-1000000000,,,,,,,,,,,,,,20,1.0,2.0,30,8,0.5,20,-75,-25,25,70,10,,
2026-03-14T23:34:34,BTCUSDT,train,5,Williams %R + RSI,-1000000000,,,,,,,,,,,,,,14,2.0,3.0,72,2,0.5,14,-90,-25,25,70,20,,
2026-03-14T23:35:36,BTCUSDT,train,5,Williams %R + RSI,-341.55,https://www.quantconnect.com/project/28937164/26e0d9effb3320463bd9a89c4accf94d,0.0,0.0,7081.0,0.0,0.0,10000.0,10000.0,0.0,,,,,14,2.0,2.0,30,2,0.15,20,-75,-10,35,65,14,,
2026-03-14T23:37:25,BTCUSDT,train,5,Williams %R + RSI,-1000000000,,,,,,,,,,,,,,14,2.0,2.5,96,6,0.25,10,-90,-20,30,70,10,,
