timestamp,pair,mode,family,family_name,score,url,return_pct,drawdown_pct,total_orders,sharpe,win_rate_pct,start_equity,end_equity,entries,exit_stop_loss,exit_take_profit,exit_end_of_session,exit_max_hold,param_atr_period,param_stop_atr_mult,param_reward_ratio,param_max_hold_bars,param_cooldown_bars,param_risk_per_trade_pct,param_ema_fast_period,param_ema_slow_period,param_adx_period,param_adx_min,param_bar_minutes,param_htf_minutes,param_htf_ema_period,param_vol_filter_enabled,param_use_force_flat,train_score,validation_score
2026-03-18T14:58:22,USDJPY,train,5,EMA Trend + ADX,-5.571999999999999,https://www.quantconnect.com/project/28930245/75ffaa4827e3d8716be5f7a65e204005,-1.939,8.1,277.0,-0.761,43.0,10000.0,9806.09,91.0,52.0,35.0,,4.0,20,2.0,1.25,48,3,0.35,8,30,10,25,30,60,50,0,0,,
2026-03-18T14:57:19,USDJPY,train,5,EMA Trend + ADX,-6.443,https://www.quantconnect.com/project/28930245/e43e69e7fdda0c3f9c6c6957c2a13f4b,-4.415,5.0,348.0,-0.676,43.0,10000.0,9558.54,112.0,58.0,42.0,9.0,3.0,14,2.0,1.25,20,12,0.5,20,80,14,18,15,240,20,0,1,,
2026-03-18T14:59:45,USDJPY,train,5,EMA Trend + ADX,-7.971,https://www.quantconnect.com/project/28930245/3a8f2752c8d9696396c05439921d646e,1.896,2.1,131.0,-0.339,54.0,10000.0,10189.64,41.0,14.0,19.0,,8.0,20,2.5,1.0,30,8,0.5,20,50,14,15,30,240,20,1,0,,
2026-03-18T15:01:29,USDJPY,train,5,EMA Trend + ADX,-17.86,https://www.quantconnect.com/project/28930245/660c25c0c52c2036b122935dbb66917b,-0.271,2.0,31.0,-1.363,40.0,10000.0,9972.9,10.0,5.0,4.0,,1.0,20,2.0,1.0,30,3,0.5,8,50,14,25,30,240,50,1,0,,
2026-03-18T15:01:53,USDJPY,train,5,EMA Trend + ADX,-5.2669999999999995,https://www.quantconnect.com/project/28930245/5db6a13ff2831016b08ac6e7670b7ebd,-2.525,5.1,535.0,-0.914,50.0,10000.0,9747.46,175.0,85.0,80.0,,10.0,14,2.5,1.0,30,8,0.25,20,50,10,15,15,240,30,0,0,,
2026-03-18T15:02:26,USDJPY,train,5,EMA Trend + ADX,-7.05,https://www.quantconnect.com/project/28930245/c6fc9d6f38a3cf137f99faf6aa834695,0.231,4.5,190.0,-0.427,53.0,10000.0,10023.05,60.0,28.0,22.0,,10.0,14,2.5,1.25,30,8,0.5,20,50,20,15,15,240,20,1,0,,
2026-03-18T15:02:54,USDJPY,train,5,EMA Trend + ADX,-8.608,https://www.quantconnect.com/project/28930245/06b0983e8af95265a1a60486e2a80892,-0.637,4.2,187.0,-0.557,41.0,10000.0,9936.34,58.0,24.0,21.0,13.0,,20,2.0,1.25,20,12,0.5,20,80,14,18,30,240,50,0,1,,
2026-03-18T15:03:23,USDJPY,train,5,EMA Trend + ADX,-15.797,https://www.quantconnect.com/project/28930245/f56ade2eef6beaf8ce6f947f05eff2d1,-2.282,4.8,96.0,-1.005,40.0,10000.0,9771.76,30.0,15.0,9.0,,6.0,14,2.5,1.25,30,8,0.5,20,50,14,15,30,240,30,1,0,,
2026-03-18T15:04:07,USDJPY,train,5,EMA Trend + ADX,-6.198,https://www.quantconnect.com/project/28930245/e38536edf418d2fceb1d5453ea7ac7c2,-2.862,4.6,338.0,-1.112,44.0,10000.0,9713.79,109.0,59.0,39.0,,11.0,20,2.5,1.25,30,8,0.25,20,50,10,15,15,240,20,1,0,,
2026-03-18T15:04:39,USDJPY,train,5,EMA Trend + ADX,-3.244,https://www.quantconnect.com/project/28930245/6903317340c1937612d09790df7bf1b3,-0.064,4.7,274.0,-0.56,51.0,10000.0,9993.55,90.0,43.0,43.0,,4.0,20,2.0,1.0,30,3,0.35,20,50,10,15,30,240,50,0,0,,
2026-03-18T15:05:08,USDJPY,train,5,EMA Trend + ADX,-3.2779999999999996,https://www.quantconnect.com/project/28930245/ce8b7bcdd8aeac2295a666cd4ceee5f5,-1.16,3.4,435.0,-0.706,46.0,10000.0,9884.04,142.0,74.0,59.0,,9.0,14,2.0,1.25,20,8,0.25,20,80,10,20,15,240,20,0,0,,
2026-03-18T15:05:32,USDJPY,train,5,EMA Trend + ADX,-30.978,https://www.quantconnect.com/project/28930245/f702492c1af2a13300ddfd8ab9bb628c,-18.357,20.5,396.0,-1.457,25.0,10000.0,8164.32,129.0,94.0,26.0,,9.0,14,1.5,2.0,20,3,0.5,8,80,10,18,15,240,30,0,0,,
2026-03-18T15:05:56,USDJPY,train,5,EMA Trend + ADX,-3.8379999999999996,https://www.quantconnect.com/project/28930245/404a521362f5e76f4ce29450bc9001fd,0.269,2.0,270.0,-0.769,51.0,10000.0,10026.94,88.0,40.0,42.0,,6.0,10,2.0,1.0,20,8,0.25,20,80,10,15,30,240,30,0,0,,
2026-03-18T14:54:47,USDJPY,train,5,EMA Trend + ADX,-2.483,https://www.quantconnect.com/project/28930245/aa14a72ac00b662e4680168d690e9ac6,0.91,2.5,264.0,-0.431,37.0,10000.0,10091.01,86.0,52.0,28.0,,6.0,10,2.0,2.0,60,12,0.25,10,60,10,20,30,60,50,1,0,,
2026-03-18T15:04:39,USDJPY,train,5,EMA Trend + ADX,-3.244,https://www.quantconnect.com/project/28930245/6903317340c1937612d09790df7bf1b3,-0.064,4.7,274.0,-0.56,51.0,10000.0,9993.55,90.0,43.0,43.0,,4.0,20,2.0,1.0,30,3,0.35,20,50,10,15,30,240,50,0,0,,
2026-03-18T15:05:08,USDJPY,train,5,EMA Trend + ADX,-3.2779999999999996,https://www.quantconnect.com/project/28930245/ce8b7bcdd8aeac2295a666cd4ceee5f5,-1.16,3.4,435.0,-0.706,46.0,10000.0,9884.04,142.0,74.0,59.0,,9.0,14,2.0,1.25,20,8,0.25,20,80,10,20,15,240,20,0,0,,
2026-03-18T15:05:56,USDJPY,train,5,EMA Trend + ADX,-3.8379999999999996,https://www.quantconnect.com/project/28930245/404a521362f5e76f4ce29450bc9001fd,0.269,2.0,270.0,-0.769,51.0,10000.0,10026.94,88.0,40.0,42.0,,6.0,10,2.0,1.0,20,8,0.25,20,80,10,15,30,240,30,0,0,,
2026-03-18T14:56:33,USDJPY,train,5,EMA Trend + ADX,-4.795999999999999,https://www.quantconnect.com/project/28930245/2540e78ce96573b6b9a99ac90c94485c,-2.249,4.8,558.0,-0.849,47.0,10000.0,9775.11,172.0,74.0,56.0,,42.0,14,2.5,1.25,20,8,0.25,25,40,10,15,15,240,30,0,0,,
2026-03-18T15:06:22,USDJPY,train,5,EMA Trend + ADX,-6.758000000000001,https://www.quantconnect.com/project/28930245/12b522d6c413844ee5d75327bdf19474,-2.483,5.4,281.0,-0.875,42.0,10000.0,9751.73,89.0,44.0,31.0,,14.0,20,2.0,1.25,20,3,0.35,25,40,10,15,30,240,50,0,0,,
2026-03-18T15:07:01,USDJPY,train,5,EMA Trend + ADX,-5.833,https://www.quantconnect.com/project/28930245/792e3d2d3bfd9b8e21ec98f9e9ae3ef9,-2.83,5.0,472.0,-1.001,46.0,10000.0,9716.98,146.0,65.0,47.0,,34.0,14,2.5,1.25,20,8,0.25,25,40,10,20,15,240,30,0,0,,
2026-03-18T15:07:25,USDJPY,train,5,EMA Trend + ADX,-13.814,https://www.quantconnect.com/project/28930245/b357c2e131af3779e655aa55c4cf5e04,0.004,1.7,104.0,-1.306,53.0,10000.0,10000.37,34.0,16.0,16.0,,2.0,10,2.0,1.0,30,8,0.25,20,50,20,15,30,240,50,0,0,,
2026-03-18T15:07:53,USDJPY,train,5,EMA Trend + ADX,-16.560000000000002,https://www.quantconnect.com/project/28930245/533d13104e2f43439eb4314ee1d121f2,-3.699,3.9,153.0,-1.837,37.0,10000.0,9630.14,51.0,32.0,19.0,,,20,2.0,1.0,60,3,0.25,10,50,10,15,30,240,50,1,0,,
2026-03-18T15:08:30,USDJPY,train,5,EMA Trend + ADX,-2.3049999999999997,https://www.quantconnect.com/project/28930245/1ccec61610a59e62960a9fe0f53b00f8,0.548,4.3,283.0,-0.451,47.0,10000.0,10054.83,90.0,41.0,36.0,,13.0,14,2.0,1.25,20,8,0.35,20,50,10,15,30,240,50,0,0,,
2026-03-18T15:08:56,USDJPY,train,5,EMA Trend + ADX,-6.588,https://www.quantconnect.com/project/28930245/944ac29fa8986fa0b0813989085dc905,-3.765,5.6,608.0,-0.941,44.0,10000.0,9623.49,197.0,108.0,72.0,,17.0,14,2.0,1.25,20,8,0.25,20,40,10,15,15,240,20,0,0,,
2026-03-18T15:09:23,USDJPY,train,5,EMA Trend + ADX,-5.279,https://www.quantconnect.com/project/28930245/2570650c0fda507482bec89fc866bf81,-0.308,2.0,252.0,-0.857,50.0,10000.0,9969.19,84.0,42.0,42.0,,,20,2.0,1.0,60,12,0.25,20,60,10,15,30,240,50,0,0,,
2026-03-18T15:09:59,USDJPY,train,5,EMA Trend + ADX,1.9449999999999998,https://www.quantconnect.com/project/28930245/363e9b6ae7c28b806cc5416da5f318a6,2.641,1.6,393.0,-0.232,54.0,10000.0,10264.07,127.0,51.0,64.0,,12.0,14,2.0,1.0,20,8,0.25,20,80,10,15,30,60,20,0,0,,
2026-03-18T15:10:41,USDJPY,train,5,EMA Trend + ADX,-5.29,https://www.quantconnect.com/project/28930245/bedafd9783d7f777d29914dc50138951,-0.196,1.8,272.0,-1.048,39.0,10000.0,9980.35,87.0,52.0,24.0,,11.0,20,3.0,2.0,60,5,0.15,15,30,20,15,5,240,20,1,0,,
2026-03-18T15:11:07,USDJPY,train,5,EMA Trend + ADX,-8.602,https://www.quantconnect.com/project/28930245/f37a7a411d306618a2439939123606ae,-6.016,9.1,326.0,-0.862,38.0,10000.0,9398.42,100.0,51.0,23.0,,26.0,20,3.0,1.5,48,5,0.5,8,40,10,25,15,240,30,0,0,,
2026-03-18T15:09:59,USDJPY,train,5,EMA Trend + ADX,1.9449999999999998,https://www.quantconnect.com/project/28930245/363e9b6ae7c28b806cc5416da5f318a6,2.641,1.6,393.0,-0.232,54.0,10000.0,10264.07,127.0,51.0,64.0,,12.0,14,2.0,1.0,20,8,0.25,20,80,10,15,30,60,20,0,0,,
2026-03-18T15:08:30,USDJPY,train,5,EMA Trend + ADX,-2.3049999999999997,https://www.quantconnect.com/project/28930245/1ccec61610a59e62960a9fe0f53b00f8,0.548,4.3,283.0,-0.451,47.0,10000.0,10054.83,90.0,41.0,36.0,,13.0,14,2.0,1.25,20,8,0.35,20,50,10,15,30,240,50,0,0,,
2026-03-18T14:54:47,USDJPY,train,5,EMA Trend + ADX,-2.483,https://www.quantconnect.com/project/28930245/aa14a72ac00b662e4680168d690e9ac6,0.91,2.5,264.0,-0.431,37.0,10000.0,10091.01,86.0,52.0,28.0,,6.0,10,2.0,2.0,60,12,0.25,10,60,10,20,30,60,50,1,0,,
2026-03-18T15:04:39,USDJPY,train,5,EMA Trend + ADX,-3.244,https://www.quantconnect.com/project/28930245/6903317340c1937612d09790df7bf1b3,-0.064,4.7,274.0,-0.56,51.0,10000.0,9993.55,90.0,43.0,43.0,,4.0,20,2.0,1.0,30,3,0.35,20,50,10,15,30,240,50,0,0,,
2026-03-18T15:05:08,USDJPY,train,5,EMA Trend + ADX,-3.2779999999999996,https://www.quantconnect.com/project/28930245/ce8b7bcdd8aeac2295a666cd4ceee5f5,-1.16,3.4,435.0,-0.706,46.0,10000.0,9884.04,142.0,74.0,59.0,,9.0,14,2.0,1.25,20,8,0.25,20,80,10,20,15,240,20,0,0,,
