timestamp,pair,mode,family,family_name,score,url,return_pct,drawdown_pct,total_orders,sharpe,win_rate_pct,start_equity,end_equity,entries,exit_stop_loss,exit_take_profit,exit_end_of_session,exit_max_hold,param_atr_period,param_stop_atr_mult,param_reward_ratio,param_max_hold_bars,param_cooldown_bars,param_risk_per_trade_pct,param_rsi_period,param_rsi_oversold,param_rsi_overbought,param_trend_ema_period,train_score,validation_score
2026-03-14T17:28:55,BTCUSDT,train,1,RSI Mean Reversion,-107.80000000000001,https://www.quantconnect.com/project/28937164/9575b6ce2c7ab23b1d5d1837bbdf3a7c,0.0,0.0,2406.0,0.0,0.0,10000.0,10000.0,0.0,,,,,10,1.0,1.0,30,1,0.25,10,40,65,100,,
2026-03-14T17:29:28,BTCUSDT,train,1,RSI Mean Reversion,0.0,https://www.quantconnect.com/project/28937164/7f49f9d7384cc4c5ef72e2957ad6423d,0.0,0.0,18.0,0.0,0.0,10000.0,10000.0,0.0,,,,,10,1.5,2.0,72,1,0.5,20,35,60,150,,
2026-03-14T17:29:50,BTCUSDT,train,1,RSI Mean Reversion,-1000000000,https://www.quantconnect.com/project/28937164/69eadb6f60c5f92cbbf7a191525f2337,0.0,0.0,1.0,0.0,0.0,10000.0,10000.0,0.0,,,,,14,1.0,1.0,72,10,0.25,20,25,60,200,,
2026-03-14T17:30:22,BTCUSDT,train,1,RSI Mean Reversion,-1000000000,https://www.quantconnect.com/project/28937164/8fe55e08f0e1386b577380ab61a066a8,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,,,,,14,2.0,1.5,20,1,0.25,20,35,70,100,,
2026-03-14T17:30:46,BTCUSDT,train,1,RSI Mean Reversion,0.0,https://www.quantconnect.com/project/28937164/2aed13dab18a0e9a6a3e4795f156289a,0.0,0.0,8.0,0.0,0.0,10000.0,10000.0,0.0,,,,,20,2.0,2.5,20,10,0.5,20,30,60,200,,
2026-03-14T17:32:31,BTCUSDT,train,1,RSI Mean Reversion,-1000000000,,,,,,,,,,,,,,20,1.5,2.0,96,6,0.5,10,40,65,100,,
2026-03-14T17:34:16,BTCUSDT,train,1,RSI Mean Reversion,-1000000000,,,,,,,,,,,,,,20,1.5,3.0,20,1,0.15,20,25,70,150,,
2026-03-14T17:35:16,BTCUSDT,train,1,RSI Mean Reversion,-1000000000,https://www.quantconnect.com/project/28937164/9024173fd4fcc35b654ea93421bebc9f,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,,,,,20,1.5,3.0,20,2,0.5,20,30,65,100,,
2026-03-14T17:35:42,BTCUSDT,train,1,RSI Mean Reversion,0.0,https://www.quantconnect.com/project/28937164/fefdd1564fdf05913dd04b3fa84d7e0d,0.0,0.0,57.0,0.0,0.0,10000.0,10000.0,0.0,,,,,14,1.0,3.0,48,2,0.15,14,35,75,100,,
2026-03-14T17:36:18,BTCUSDT,train,1,RSI Mean Reversion,-1000000000,https://www.quantconnect.com/project/28937164/83632c2e61112fbe651ee6d47bec7dfd,0.0,0.0,1.0,0.0,0.0,10000.0,10000.0,0.0,,,,,14,3.0,3.0,30,1,0.15,20,25,75,200,,
2026-03-14T17:36:55,BTCUSDT,train,1,RSI Mean Reversion,-229.55,https://www.quantconnect.com/project/28937164/f104fd4ebfda958ac5ea2417e1c81715,0.0,0.0,4841.0,0.0,0.0,10000.0,10000.0,0.0,,,,,10,1.5,3.0,48,10,0.5,10,40,60,200,,
2026-03-14T17:37:20,BTCUSDT,train,1,RSI Mean Reversion,0.0,https://www.quantconnect.com/project/28937164/83d034a0ed60c06c14e253d166e5d5e0,0.0,0.0,25.0,0.0,0.0,10000.0,10000.0,0.0,,,,,14,1.0,2.0,72,2,0.35,20,40,60,100,,
2026-03-14T17:39:04,BTCUSDT,train,1,RSI Mean Reversion,-1000000000,,,,,,,,,,,,,,10,2.5,2.5,48,10,0.5,14,35,60,200,,
2026-03-14T17:40:49,BTCUSDT,train,1,RSI Mean Reversion,-1000000000,,,,,,,,,,,,,,20,2.5,1.0,20,2,0.15,14,35,60,100,,
2026-03-14T17:42:34,BTCUSDT,train,1,RSI Mean Reversion,-1000000000,,,,,,,,,,,,,,20,1.0,2.0,48,4,0.5,20,25,70,200,,
2026-03-14T17:29:28,BTCUSDT,train,1,RSI Mean Reversion,0.0,https://www.quantconnect.com/project/28937164/7f49f9d7384cc4c5ef72e2957ad6423d,0.0,0.0,18.0,0.0,0.0,10000.0,10000.0,0.0,,,,,10,1.5,2.0,72,1,0.5,20,35,60,150,,
2026-03-14T17:30:46,BTCUSDT,train,1,RSI Mean Reversion,0.0,https://www.quantconnect.com/project/28937164/2aed13dab18a0e9a6a3e4795f156289a,0.0,0.0,8.0,0.0,0.0,10000.0,10000.0,0.0,,,,,20,2.0,2.5,20,10,0.5,20,30,60,200,,
