timestamp,pair,mode,family,family_name,score,url,return_pct,drawdown_pct,total_orders,sharpe,win_rate_pct,start_equity,end_equity,entries,exit_stop_loss,exit_take_profit,exit_end_of_session,exit_max_hold,param_atr_period,param_stop_atr_mult,param_reward_ratio,param_max_hold_bars,param_cooldown_bars,param_risk_per_trade_pct,param_ema_fast_period,param_ema_slow_period,param_trend_ema_period,param_bar_minutes,param_htf_minutes,param_htf_ema_period,param_vol_filter_enabled,param_use_force_flat,train_score,validation_score
2026-03-18T12:00:35,EURUSD,train,3,EMA Crossover,-5.821,https://www.quantconnect.com/project/28930245/a75000bf1e820d446444dd531705fc52,-2.008,3.0,684.0,-1.271,40.0,10000.0,9799.17,205.0,89.0,46.0,,69.0,20,3.0,1.5,30,5,0.15,20,30,30,30,240,20,0,0,,
2026-03-18T12:01:07,EURUSD,train,3,EMA Crossover,-9.134999999999998,https://www.quantconnect.com/project/28930245/de698c1b93e6c587dbc03aec697ac4a0,-4.77,6.3,291.0,-0.855,36.0,10000.0,9523.03,88.0,41.0,20.0,,27.0,20,3.0,1.5,30,12,0.5,15,50,100,30,240,30,1,0,,
2026-03-18T12:01:35,EURUSD,train,3,EMA Crossover,-3.019,https://www.quantconnect.com/project/28930245/faf64ac2083f8891b16d05c322eabcaa,-0.28,3.7,382.0,-0.913,43.0,10000.0,9972.0,127.0,73.0,53.0,,1.0,14,1.5,1.5,60,5,0.15,20,50,30,15,240,50,1,0,,
2026-03-18T12:02:03,EURUSD,train,3,EMA Crossover,-11.017,https://www.quantconnect.com/project/28930245/3ae41cf01c15348a9ffbeaeb1117685b,-4.241,6.7,943.0,-1.192,38.0,10000.0,9575.9,314.0,194.0,119.0,,1.0,20,1.5,1.5,60,5,0.15,20,30,30,15,240,50,0,0,,
2026-03-18T12:02:34,EURUSD,train,3,EMA Crossover,1.6629999999999998,https://www.quantconnect.com/project/28930245/ff3edcd1648a5d3c7e779b7e83c85f0f,2.272,2.7,460.0,-0.203,42.0,10000.0,10227.25,140.0,66.0,34.0,,40.0,20,3.0,2.0,30,3,0.25,20,50,100,15,240,30,1,0,,
2026-03-18T12:02:58,EURUSD,train,3,EMA Crossover,-1.869,https://www.quantconnect.com/project/28930245/6afd1dc8f6b24adab329a6e83693d6cb,0.264,1.8,502.0,-0.711,43.0,10000.0,10026.39,167.0,96.0,70.0,,1.0,20,1.5,1.5,60,12,0.15,20,30,30,15,240,20,1,0,,
2026-03-18T12:03:33,EURUSD,train,3,EMA Crossover,-4.756,https://www.quantconnect.com/project/28930245/32edca88afc219fc0b6f304e18795587,-0.586,3.6,858.0,-0.79,52.0,10000.0,9941.42,286.0,138.0,148.0,,,20,1.5,1.0,96,5,0.15,8,30,50,30,240,20,0,0,,
2026-03-18T12:04:02,EURUSD,train,3,EMA Crossover,-20.152,https://www.quantconnect.com/project/28930245/8fdcbed02f8e9b7d92a8c0feef05257f,-12.393,14.8,1026.0,-1.053,42.0,10000.0,8760.72,342.0,199.0,143.0,,,20,1.5,1.25,48,5,0.35,15,30,50,15,240,30,0,0,,
2026-03-18T11:59:35,EURUSD,train,3,EMA Crossover,6.675,https://www.quantconnect.com/project/28930245/1c6dba5ac2f6315ec2243c24f608ec71,6.255,6.0,532.0,0.14,45.0,10000.0,10625.46,177.0,98.0,78.0,,1.0,10,1.5,1.5,48,5,0.5,20,30,100,15,240,20,1,0,,
2026-03-18T12:02:34,EURUSD,train,3,EMA Crossover,1.6629999999999998,https://www.quantconnect.com/project/28930245/ff3edcd1648a5d3c7e779b7e83c85f0f,2.272,2.7,460.0,-0.203,42.0,10000.0,10227.25,140.0,66.0,34.0,,40.0,20,3.0,2.0,30,3,0.25,20,50,100,15,240,30,1,0,,
2026-03-18T11:56:28,EURUSD,train,3,EMA Crossover,-0.9520000000000001,https://www.quantconnect.com/project/28930245/b27f1806b33bb8d367a2c1f1cba8e07e,-0.109,6.2,676.0,-0.281,45.0,10000.0,9989.1,187.0,54.0,18.0,115.0,,10,3.0,2.0,30,5,0.5,15,50,100,30,240,20,0,1,,
2026-03-18T11:55:05,EURUSD,train,3,EMA Crossover,-1.686,https://www.quantconnect.com/project/28930245/316eba3f68e1c10ed04d0854dfce79c6,-0.27,3.8,511.0,-0.472,42.0,10000.0,9973.05,170.0,99.0,70.0,,1.0,20,1.5,1.5,48,3,0.25,20,30,100,15,240,30,1,0,,
2026-03-18T12:02:58,EURUSD,train,3,EMA Crossover,-1.869,https://www.quantconnect.com/project/28930245/6afd1dc8f6b24adab329a6e83693d6cb,0.264,1.8,502.0,-0.711,43.0,10000.0,10026.39,167.0,96.0,70.0,,1.0,20,1.5,1.5,60,12,0.15,20,30,30,15,240,20,1,0,,
2026-03-18T12:04:27,EURUSD,train,3,EMA Crossover,4.398000000000001,https://www.quantconnect.com/project/28930245/d1b7362e31f1de8d856d575e4ab9e604,4.293,8.3,395.0,0.035,42.0,10000.0,10429.28,125.0,69.0,36.0,20.0,,20,1.5,2.0,60,12,0.5,15,30,30,30,240,20,1,1,,
2026-03-18T12:04:52,EURUSD,train,3,EMA Crossover,2.0199999999999996,https://www.quantconnect.com/project/28930245/8fab46bcd68df6fb0e82d76ea749d10f,2.53,2.6,474.0,-0.17,43.0,10000.0,10252.95,144.0,67.0,35.0,,42.0,20,3.0,2.0,30,12,0.25,20,50,100,15,240,20,1,0,,
