timestamp,pair,mode,family,family_name,score,url,param_atr_period,param_stop_atr_mult,param_reward_ratio,param_max_hold_bars,param_cooldown_bars,param_risk_per_trade_pct,param_rsi_period,param_rsi_oversold,param_rsi_overbought,param_trend_ema_period,return_pct,drawdown_pct,total_orders,sharpe,win_rate_pct,start_equity,end_equity,entries,exit_stop_loss,exit_take_profit,exit_end_of_session,exit_max_hold,train_score,validation_score
2026-03-15T12:29:24,SPY,train,1,RSI Mean Reversion,0.4099999999999999,https://www.quantconnect.com/project/28936477/8ff2b9da5302926ddfd32e77eb0e79d5,10,2.5,2.0,72,1,0.25,10,40,65,100,1.598,2.3,196.0,-0.396,42.0,10000.0,10159.85,65.0,38.0,26.0,,1.0,,
2026-03-15T12:27:50,SPY,train,1,RSI Mean Reversion,-0.13100000000000023,https://www.quantconnect.com/project/28936477/b12a73dfa0203b177cf335888a455aab,10,2.0,2.5,48,2,0.25,14,35,60,150,1.267,1.6,144.0,-0.466,38.0,10000.0,10126.67,47.0,28.0,16.0,,3.0,,
2026-03-15T12:27:57,SPY,train,1,RSI Mean Reversion,-0.5249999999999999,https://www.quantconnect.com/project/28936477/8b2a4589db45b5df5013d5a8e28b4f1a,10,1.0,2.5,48,2,0.15,14,35,75,100,2.133,0.5,54.0,-0.886,56.0,10000.0,10213.28,18.0,8.0,10.0,,,,
2026-03-15T12:31:43,SPY,train,1,RSI Mean Reversion,-2.912,https://www.quantconnect.com/project/28936477/3d8e859fcfd606d583248be62bcba993,10,2.0,2.5,96,2,0.25,14,40,75,150,-0.674,2.1,141.0,-0.746,34.0,10000.0,9932.61,47.0,31.0,16.0,,,,
2026-03-15T12:31:35,SPY,train,1,RSI Mean Reversion,4.328,https://www.quantconnect.com/project/28936477/01b201c77434d4148fba3085ab80411c,10,2.0,2.5,72,4,0.25,10,40,65,100,4.226,2.1,190.0,0.034,40.0,10000.0,10422.6,63.0,38.0,24.0,,1.0,,
2026-03-15T12:31:53,SPY,train,1,RSI Mean Reversion,-3.0559999999999996,https://www.quantconnect.com/project/28936477/0e42aac723c10601b1689099705af34b,10,2.0,2.5,48,2,0.15,14,35,60,100,0.775,0.8,80.0,-1.277,46.0,10000.0,10077.5,26.0,14.0,10.0,,2.0,,
2026-03-15T12:32:42,SPY,train,1,RSI Mean Reversion,-4.164,https://www.quantconnect.com/project/28936477/2243f52f61b582a8a3f054b91c8cff34,10,1.0,2.0,48,1,0.15,14,40,75,100,-0.261,1.0,132.0,-1.301,36.0,10000.0,9973.86,44.0,28.0,16.0,,,,
2026-03-15T12:33:38,SPY,train,1,RSI Mean Reversion,-1000000000,,10,1.0,2.5,96,2,0.25,14,40,60,150,,,,,,,,,,,,,,
2026-03-15T12:33:09,SPY,train,1,RSI Mean Reversion,-5.25,https://www.quantconnect.com/project/28936477/a412a238985a570d759da3d0032507db,10,1.0,2.5,48,2,0.15,10,35,60,150,-1.92,3.9,318.0,-1.11,30.0,10000.0,9807.99,106.0,74.0,31.0,,,,
2026-03-15T12:34:04,SPY,train,1,RSI Mean Reversion,-0.43900000000000006,https://www.quantconnect.com/project/28936477/b88fe4132d311ba50f717e37960097a3,10,1.0,2.5,48,2,0.15,14,35,75,150,1.838,0.5,105.0,-0.759,43.0,10000.0,10183.84,35.0,20.0,15.0,,,,
