timestamp,pair,mode,family,family_name,score,url,return_pct,drawdown_pct,total_orders,sharpe,win_rate_pct,start_equity,end_equity,entries,exit_stop_loss,exit_take_profit,exit_end_of_session,exit_max_hold,param_atr_period,param_stop_atr_mult,param_reward_ratio,param_max_hold_bars,param_cooldown_bars,param_risk_per_trade_pct,param_stoch_k,param_stoch_d,param_stoch_oversold,param_stoch_overbought,param_trend_ema_period,param_bar_minutes,param_htf_minutes,param_htf_ema_period,param_vol_filter_enabled,param_use_force_flat,train_score,validation_score
2026-03-18T09:34:49,USDJPY,train,4,Stochastic Mean Reversion,-4.4350000000000005,https://www.quantconnect.com/project/28930245/773fd027eeef3f2e7920e41909c31103,1.413,10.3,1073.0,-0.166,47.0,10000.0,10141.34,357.0,188.0,167.0,,2.0,20,2.0,1.0,48,5,0.15,8,3,35,65,20,30,60,50,0,0,,
2026-03-18T09:40:50,USDJPY,train,4,Stochastic Mean Reversion,-6.608999999999999,https://www.quantconnect.com/project/28930245/8355fef5a5a966953476467a699fa4f7,2.631,2.3,135.0,-0.23,49.0,10000.0,10263.14,43.0,19.0,18.0,,6.0,14,3.0,1.5,60,8,0.35,14,5,25,70,20,30,60,30,0,0,,
2026-03-18T09:32:19,USDJPY,train,4,Stochastic Mean Reversion,-7.327,https://www.quantconnect.com/project/28930245/765f3d4f85161fa5448f8e0ce7318e44,-3.113,4.9,832.0,-1.238,40.0,10000.0,9688.66,260.0,137.0,71.0,52.0,,20,2.0,1.5,30,8,0.15,14,5,20,70,50,30,60,30,0,1,,
2026-03-18T09:34:19,USDJPY,train,4,Stochastic Mean Reversion,-10.551000000000002,https://www.quantconnect.com/project/28930245/bdd9fa2ae7758a1f42fca9f1cd00c9a7,-3.111,11.1,1209.0,-0.38,39.0,10000.0,9688.92,376.0,210.0,84.0,,81.0,14,3.0,2.0,60,8,0.35,5,5,25,70,20,30,60,20,0,0,,
2026-03-18T09:44:41,USDJPY,train,4,Stochastic Mean Reversion,2.2899999999999996,https://www.quantconnect.com/project/28930245/5ea4d72061db3b2c0e4266ac4bd3518e,5.209,3.2,261.0,0.177,56.0,10000.0,10520.89,77.0,24.0,23.0,,30.0,14,3.0,1.5,30,5,0.35,14,5,25,65,20,30,60,50,0,0,,
2026-03-18T09:45:15,USDJPY,train,4,Stochastic Mean Reversion,-12.258,https://www.quantconnect.com/project/28930245/0d9994efc7e56f6fddab5fa0b3845380,-3.154,6.7,1147.0,-0.918,39.0,10000.0,9684.58,377.0,224.0,137.0,,16.0,20,2.0,1.5,48,5,0.15,8,3,35,65,20,30,60,50,0,0,,
2026-03-18T09:45:42,USDJPY,train,4,Stochastic Mean Reversion,-15.964000000000002,https://www.quantconnect.com/project/28930245/b8b629e4f75fdf10a6d641b1e3347297,-6.73,12.7,1241.0,-0.628,41.0,10000.0,9326.96,397.0,220.0,127.0,,50.0,14,3.0,1.5,60,8,0.35,5,5,25,70,20,30,60,20,0,0,,
2026-03-18T09:46:24,USDJPY,train,4,Stochastic Mean Reversion,-7.607,https://www.quantconnect.com/project/28930245/7130141fb7bbf2a505db59fdecb704c8,-3.542,7.6,999.0,-0.555,44.0,10000.0,9645.82,298.0,125.0,68.0,,105.0,20,3.0,1.5,30,8,0.35,14,5,25,70,50,30,60,20,0,0,,
2026-03-18T09:46:55,USDJPY,train,4,Stochastic Mean Reversion,-10.760000000000002,https://www.quantconnect.com/project/28930245/24d38bdccdf4b6287cbb838791ef44b0,-3.454,11.1,1197.0,-0.402,39.0,10000.0,9654.61,372.0,207.0,83.0,,81.0,14,3.0,2.0,60,8,0.35,5,5,25,70,20,30,60,30,0,0,,
2026-03-18T09:47:19,USDJPY,train,4,Stochastic Mean Reversion,-3.8160000000000003,https://www.quantconnect.com/project/28930245/54fca040a08809b4ab0789b4bb05c06a,-2.628,11.8,699.0,-0.396,36.0,10000.0,9737.19,227.0,142.0,67.0,,18.0,14,2.0,2.0,48,8,0.35,8,3,25,70,20,30,60,50,0,0,,
