timestamp,pair,mode,family,family_name,score,url,return_pct,drawdown_pct,total_orders,sharpe,win_rate_pct,start_equity,end_equity,entries,exit_stop_loss,exit_take_profit,exit_end_of_session,exit_max_hold,param_atr_period,param_stop_atr_mult,param_reward_ratio,param_max_hold_bars,param_cooldown_bars,param_risk_per_trade_pct,param_rsi_period,param_rsi_oversold,param_rsi_overbought,param_trend_ema_period,train_score,validation_score
2026-03-14T13:07:01,TSLA,train,1,RSI Mean Reversion,-14.611999999999998,https://www.quantconnect.com/project/28936477/97389d1a06e8ec9c95e7,-7.718,5.0,1179.0,-1.148,47.0,10000.0,9228.18,319.0,91.0,,,,20,3.0,2.5,30,10,0.35,14,40,70,150,,
2026-03-14T13:03:47,TSLA,train,1,RSI Mean Reversion,-14.704,https://www.quantconnect.com/project/28936477/896f43b6eeb58a7b86ba,-5.452,5.0,612.0,-3.084,40.0,10000.0,9454.78,167.0,53.0,,,,20,3.0,2.5,48,4,0.15,10,30,70,100,,
2026-03-14T13:09:54,TSLA,train,1,RSI Mean Reversion,-11.843,https://www.quantconnect.com/project/28936477/50391c1c2851d02aa9c7,-9.254,0.0,718.0,-0.863,48.0,10000.0,9074.62,235.0,116.0,,,,10,1.5,1.0,48,2,0.5,10,25,65,100,,
2026-03-14T13:10:17,TSLA,train,1,RSI Mean Reversion,-5.672999999999999,https://www.quantconnect.com/project/28936477/5bd593c54cdcd17fd1b7,-0.627,0.0,21.0,-1.682,43.0,10000.0,9937.34,7.0,4.0,,,,10,1.5,1.0,48,10,0.5,14,25,70,100,,
2026-03-14T13:10:54,TSLA,train,1,RSI Mean Reversion,-55.888000000000005,https://www.quantconnect.com/project/28936477/82f1f4ed0670c2152663,-8.704,43.0,601.0,-1.728,44.0,10000.0,9129.6,167.0,56.0,,,,14,3.0,1.5,48,4,0.35,10,30,70,100,,
2026-03-14T13:11:18,TSLA,train,1,RSI Mean Reversion,-16.325,https://www.quantconnect.com/project/28936477/96256e87308871911013,-7.124,0.0,1020.0,-2.567,39.0,10000.0,9287.55,280.0,93.0,,,,14,3.0,2.5,48,4,0.15,10,35,70,100,,
2026-03-14T13:11:43,TSLA,train,1,RSI Mean Reversion,-33.246,https://www.quantconnect.com/project/28936477/dfe0cebe25399de9803b,-12.114,0.0,1806.0,-3.044,39.0,10000.0,8788.6,490.0,143.0,,,,20,3.0,2.5,48,10,0.15,10,35,60,100,,
2026-03-14T13:12:03,TSLA,train,1,RSI Mean Reversion,-1000000000,https://www.quantconnect.com/project/28936477/c14b6972cf40eacde918,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,,,,,14,3.0,2.5,48,4,0.15,20,30,70,100,,
2026-03-14T13:12:28,TSLA,train,1,RSI Mean Reversion,-16.136,https://www.quantconnect.com/project/28936477/aa21d0dc2fe3bf8b9bda,-12.641,0.0,644.0,-1.165,46.0,10000.0,8735.91,212.0,110.0,,,,20,1.5,1.0,96,2,0.5,10,25,70,150,,
2026-03-14T13:13:06,TSLA,train,1,RSI Mean Reversion,-1000000000,https://www.quantconnect.com/project/28936477/b8d9b90fac4aca9586a7,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,,,,,20,3.0,1.5,72,4,0.35,20,30,70,100,,
