timestamp,pair,mode,family,family_name,score,url,return_pct,drawdown_pct,total_orders,sharpe,win_rate_pct,start_equity,end_equity,entries,exit_stop_loss,exit_take_profit,exit_end_of_session,exit_max_hold,param_atr_period,param_stop_atr_mult,param_reward_ratio,param_max_hold_bars,param_cooldown_bars,param_risk_per_trade_pct,param_ema_fast_period,param_ema_slow_period,param_adx_period,param_adx_min,train_score,validation_score
2026-03-14T21:32:20,BTCUSDT,train,4,EMA Trend + ADX,0.0,https://www.quantconnect.com/project/28937164/dc449982970c55a8cfee612e97c83a6b,0.0,0.0,5.0,0.0,0.0,10000.0,10000.0,0.0,,,,,10,3.0,1.5,96,1,0.5,20,50,20,35,,
2026-03-14T21:34:07,BTCUSDT,train,4,EMA Trend + ADX,-1000000000,,,,,,,,,,,,,,20,3.0,2.5,72,2,0.25,15,40,14,20,,
2026-03-14T21:36:24,BTCUSDT,train,4,EMA Trend + ADX,0.0,https://www.quantconnect.com/project/28937164/70f6259e37a465c4f1d8900e7ce49897,0.0,0.0,47.0,0.0,0.0,10000.0,10000.0,0.0,,,,,14,3.0,2.0,30,1,0.5,25,40,14,30,,
2026-03-14T21:36:57,BTCUSDT,train,4,EMA Trend + ADX,0.0,https://www.quantconnect.com/project/28937164/f5a1e21321ad01b06da892045bdfb1e1,0.0,0.0,37.0,0.0,0.0,10000.0,10000.0,0.0,,,,,14,2.0,3.0,96,4,0.25,20,80,20,25,,
2026-03-14T21:37:49,BTCUSDT,train,4,EMA Trend + ADX,0.0,https://www.quantconnect.com/project/28937164/bc51fd52e8205115b90142001201bf9b,0.0,0.0,31.0,0.0,0.0,10000.0,10000.0,0.0,,,,,20,2.0,2.0,48,1,0.25,25,40,20,25,,
2026-03-14T21:39:01,BTCUSDT,train,4,EMA Trend + ADX,0.0,https://www.quantconnect.com/project/28937164/be78450d06131a357f9f07019d14030f,0.0,0.0,136.0,0.0,0.0,10000.0,10000.0,0.0,,,,,10,1.0,1.5,20,6,0.5,20,80,14,25,,
2026-03-14T21:41:06,BTCUSDT,train,4,EMA Trend + ADX,0.0,https://www.quantconnect.com/project/28937164/eaf2452de051e36063f5a06c2897973f,0.0,0.0,49.0,0.0,0.0,10000.0,10000.0,0.0,,,,,20,1.0,2.5,72,6,0.25,15,50,14,30,,
2026-03-14T21:41:39,BTCUSDT,train,4,EMA Trend + ADX,0.0,https://www.quantconnect.com/project/28937164/c1c11dc60fec3a6b8af13b268c70bba9,0.0,0.0,97.0,0.0,0.0,10000.0,10000.0,0.0,,,,,20,1.5,2.0,96,6,0.25,25,50,10,35,,
2026-03-14T21:42:18,BTCUSDT,train,4,EMA Trend + ADX,0.0,https://www.quantconnect.com/project/28937164/5127d74d3129f619ccce3162315a5c58,0.0,0.0,39.0,0.0,0.0,10000.0,10000.0,0.0,,,,,10,1.0,2.5,48,1,0.5,25,80,20,25,,
2026-03-14T21:44:31,BTCUSDT,train,4,EMA Trend + ADX,0.0,https://www.quantconnect.com/project/28937164/d5bbf64c126ef0e386f7cbcf1b289409,0.0,0.0,56.0,0.0,0.0,10000.0,10000.0,0.0,,,,,14,2.5,1.5,20,6,0.35,20,60,14,30,,
