timestamp,pair,mode,family,family_name,score,url,return_pct,drawdown_pct,total_orders,sharpe,win_rate_pct,start_equity,end_equity,entries,exit_stop_loss,exit_take_profit,exit_end_of_session,exit_max_hold,param_atr_period,param_stop_atr_mult,param_reward_ratio,param_max_hold_bars,param_cooldown_bars,param_risk_per_trade_pct,param_rsi_period,param_rsi_oversold,param_rsi_overbought,param_trend_ema_period,param_bar_minutes,param_htf_minutes,param_htf_ema_period,param_vol_filter_enabled,param_use_force_flat,train_score,validation_score
2026-03-18T10:28:19,EURUSD,train,1,RSI Mean Reversion,-7.713999999999999,https://www.quantconnect.com/project/28930245/05bba9dfeadc08845cc87ded177ed7a9,-2.158,5.4,244.0,-0.702,47.0,10000.0,9784.24,77.0,33.0,31.0,13.0,,10,2.5,1.0,20,12,0.5,7,25,75,100,30,60,20,0,1,,
2026-03-18T10:25:41,EURUSD,train,1,RSI Mean Reversion,-8.695,https://www.quantconnect.com/project/28930245/19c8dd0359165aba3c2735a1fa0ea468,-3.772,4.1,527.0,-1.641,36.0,10000.0,9622.76,160.0,87.0,26.0,,47.0,10,2.5,2.0,30,5,0.15,5,35,70,50,30,60,30,1,0,,
2026-03-18T10:28:57,EURUSD,train,1,RSI Mean Reversion,-16.07,https://www.quantconnect.com/project/28930245/8a1fa18c87edb6aec6a2e9ee46714896,-0.815,1.5,127.0,-2.035,36.0,10000.0,9918.51,39.0,22.0,7.0,,10.0,10,2.0,2.0,20,12,0.15,10,30,75,100,5,240,20,0,1,,
2026-03-18T10:29:24,EURUSD,train,1,RSI Mean Reversion,-17.899,https://www.quantconnect.com/project/28930245/b55e9058c4230286bf9a6e4cf3465519,-13.813,15.4,743.0,-1.162,46.0,10000.0,8618.74,238.0,115.0,94.0,29.0,,10,2.0,1.0,96,12,0.5,5,25,75,200,30,60,20,0,1,,
2026-03-18T10:29:55,EURUSD,train,1,RSI Mean Reversion,-132.458,https://www.quantconnect.com/project/28930245/0878e2791eceb17507321f8f369606bb,-47.576,52.5,2290.0,-1.694,34.0,10000.0,5242.4,721.0,443.0,151.0,,127.0,10,2.0,2.0,30,12,0.5,5,30,75,200,5,240,50,0,0,,
2026-03-18T10:30:18,EURUSD,train,1,RSI Mean Reversion,-12.373999999999999,https://www.quantconnect.com/project/28930245/54f692c063b1f3d028e5a19e7664c349,-0.173,2.1,159.0,-1.517,43.0,10000.0,9982.74,49.0,27.0,10.0,,12.0,10,2.5,2.0,30,3,0.15,10,30,70,200,30,60,30,1,0,,
2026-03-18T10:30:49,EURUSD,train,1,RSI Mean Reversion,-15.242,https://www.quantconnect.com/project/28930245/71e987119be227a5437af01c36f1e916,-9.356,12.7,1034.0,-0.712,48.0,10000.0,9064.38,325.0,138.0,128.0,,59.0,10,2.5,1.0,20,12,0.5,7,25,75,200,5,240,20,0,1,,
2026-03-18T10:32:04,EURUSD,train,1,RSI Mean Reversion,-1000000000,,,,,,,,,,,,,,20,2.0,1.0,96,5,0.5,5,25,75,200,5,60,30,1,0,,
2026-03-18T10:32:31,EURUSD,train,1,RSI Mean Reversion,-4.773,https://www.quantconnect.com/project/28930245/a4c28504e60392232bcdf6b30529c30d,-1.794,2.7,466.0,-0.993,49.0,10000.0,9820.61,145.0,58.0,56.0,31.0,,10,2.5,1.0,20,12,0.25,7,25,70,100,30,60,30,0,1,,
2026-03-18T10:32:58,EURUSD,train,1,RSI Mean Reversion,-25.058,https://www.quantconnect.com/project/28930245/257e26651ad305c58cc49023effae627,-0.77,1.2,33.0,-3.646,18.0,10000.0,9923.01,11.0,9.0,2.0,,,10,2.0,2.0,30,5,0.15,10,35,75,50,5,60,30,1,0,,
2026-03-18T10:33:25,EURUSD,train,1,RSI Mean Reversion,-40.922,https://www.quantconnect.com/project/28930245/e3603fa5831ee6e4eef258c448c44931,-20.52,26.2,902.0,-0.634,44.0,10000.0,7948.05,284.0,146.0,88.0,,50.0,14,2.5,1.5,30,8,0.35,7,30,65,50,5,60,20,0,0,,
2026-03-18T10:35:03,EURUSD,train,1,RSI Mean Reversion,-17.773,https://www.quantconnect.com/project/28930245/1847048884887a2de0ded3ff7e1c6501,-4.872,6.3,1444.0,-1.367,46.0,10000.0,9512.76,426.0,158.0,102.0,,166.0,14,3.0,1.25,20,8,0.15,5,20,75,100,5,240,20,0,1,,
2026-03-18T10:32:31,EURUSD,train,1,RSI Mean Reversion,-4.773,https://www.quantconnect.com/project/28930245/a4c28504e60392232bcdf6b30529c30d,-1.794,2.7,466.0,-0.993,49.0,10000.0,9820.61,145.0,58.0,56.0,31.0,,10,2.5,1.0,20,12,0.25,7,25,70,100,30,60,30,0,1,,
2026-03-18T10:27:55,EURUSD,train,1,RSI Mean Reversion,-5.303,https://www.quantconnect.com/project/28930245/6fddcb93ad302602e9d24a4deb26bdca,-1.757,2.9,426.0,-1.182,36.0,10000.0,9824.31,134.0,79.0,31.0,,24.0,10,2.0,2.0,30,3,0.15,10,30,75,200,5,240,50,0,0,,
2026-03-18T10:25:13,EURUSD,train,1,RSI Mean Reversion,-5.49,https://www.quantconnect.com/project/28930245/c7e042c9e93647ab6df24565f2b060da,-3.6,5.5,381.0,-0.63,49.0,10000.0,9640.01,125.0,62.0,57.0,,6.0,20,2.0,1.0,30,12,0.5,5,25,75,200,30,60,20,1,0,,
2026-03-18T10:20:55,EURUSD,train,1,RSI Mean Reversion,-6.132,https://www.quantconnect.com/project/28930245/49dc79dc8d1bbcc060894b556d3760fd,-1.937,7.0,892.0,-0.615,50.0,10000.0,9806.25,297.0,147.0,149.0,1.0,,10,2.0,1.0,96,5,0.25,7,25,75,200,5,240,30,0,1,,
2026-03-18T10:28:19,EURUSD,train,1,RSI Mean Reversion,-7.713999999999999,https://www.quantconnect.com/project/28930245/05bba9dfeadc08845cc87ded177ed7a9,-2.158,5.4,244.0,-0.702,47.0,10000.0,9784.24,77.0,33.0,31.0,13.0,,10,2.5,1.0,20,12,0.5,7,25,75,100,30,60,20,0,1,,
2026-03-18T10:35:27,EURUSD,train,1,RSI Mean Reversion,-127.19300000000001,https://www.quantconnect.com/project/28930245/74409985a79baa37193df33fe6b58d6f,-46.992,49.5,2111.0,-2.017,45.0,10000.0,5300.78,698.0,379.0,302.0,,17.0,20,2.0,1.0,30,12,0.5,5,25,75,200,5,240,20,0,0,,
2026-03-18T10:35:53,EURUSD,train,1,RSI Mean Reversion,-7.497,https://www.quantconnect.com/project/28930245/5a6711bbaa2aaeb56ec74a45b91d2cfa,-5.136,6.3,388.0,-0.787,47.0,10000.0,9486.44,125.0,59.0,53.0,13.0,,20,2.0,1.0,30,12,0.5,5,25,75,200,30,60,20,1,1,,
2026-03-18T10:36:22,EURUSD,train,1,RSI Mean Reversion,-17.695999999999998,https://www.quantconnect.com/project/28930245/d3627f35c7f79aac9a5732068fbbe50b,-0.905,1.2,128.0,-2.597,45.0,10000.0,9909.5,40.0,18.0,14.0,8.0,,10,2.5,1.0,20,3,0.15,10,25,70,100,30,240,50,0,1,,
2026-03-18T10:36:56,EURUSD,train,1,RSI Mean Reversion,-6.785,https://www.quantconnect.com/project/28930245/992979a0203240bdaf7ee914c299add8,-4.475,8.3,483.0,-0.77,48.0,10000.0,9552.55,145.0,51.0,46.0,48.0,,10,3.0,1.0,20,12,0.5,7,25,70,100,30,60,30,0,1,,
2026-03-18T10:37:25,EURUSD,train,1,RSI Mean Reversion,-11.767,https://www.quantconnect.com/project/28930245/963d51772b05fe29a44919b2b277c3a8,-6.479,8.3,817.0,-1.396,30.0,10000.0,9352.09,272.0,190.0,81.0,,1.0,10,2.0,2.0,96,3,0.15,7,25,75,200,5,240,50,0,0,,
2026-03-18T10:37:47,EURUSD,train,1,RSI Mean Reversion,0.8820000000000001,https://www.quantconnect.com/project/28930245/9591d75bace09a3ac8bbfb2d66b58fd6,1.971,3.0,318.0,-0.363,55.0,10000.0,10197.1,105.0,47.0,55.0,,3.0,20,2.0,1.0,30,12,0.25,7,25,75,200,30,60,20,0,0,,
2026-03-18T10:38:09,EURUSD,train,1,RSI Mean Reversion,-20.182,https://www.quantconnect.com/project/28930245/2c9bf151e2235d2a43f1e237e637b2b8,-1.126,1.6,48.0,-2.102,33.0,10000.0,9887.41,15.0,10.0,2.0,3.0,,10,2.0,2.0,20,12,0.25,10,25,75,100,30,60,30,0,1,,
2026-03-18T10:38:49,EURUSD,train,1,RSI Mean Reversion,-4.707000000000001,https://www.quantconnect.com/project/28930245/cd8fde033edce5647d37fa7c5c293f4e,-1.35,3.6,674.0,-1.119,50.0,10000.0,9864.95,220.0,103.0,103.0,,14.0,10,2.0,1.0,20,12,0.15,10,30,70,200,5,60,50,0,0,,
2026-03-18T10:39:25,EURUSD,train,1,RSI Mean Reversion,-1000000000,https://www.quantconnect.com/project/28930245/8a265b37d2822fb50f5382b5cff534a7,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,,,,,20,1.5,1.5,30,3,0.25,7,30,80,20,15,60,20,0,0,,
