timestamp,pair,mode,family,family_name,score,url,return_pct,drawdown_pct,total_orders,sharpe,win_rate_pct,start_equity,end_equity,entries,exit_stop_loss,exit_take_profit,exit_end_of_session,exit_max_hold,param_atr_period,param_stop_atr_mult,param_reward_ratio,param_max_hold_bars,param_cooldown_bars,param_risk_per_trade_pct,param_ema_fast_period,param_ema_slow_period,param_adx_period,param_adx_min,train_score,validation_score
2026-03-14T08:26:09,QQQ,train,4,EMA Trend + ADX,-5.7,https://www.quantconnect.com/project/28936477/5885b24ccb5f11abd42149e50dfc8645,-1.731,1.7,130.0,-1.323,35.0,10000.0,9826.94,40.0,26.0,5.0,6.0,3.0,20,2.0,2.5,72,2,0.25,15,80,14,35,,
2026-03-14T08:24:57,QQQ,train,4,EMA Trend + ADX,-6.712999999999999,https://www.quantconnect.com/project/28936477/9b7f1c9772beeba18f59f575fc2ee112,-1.004,1.5,136.0,-1.903,42.0,10000.0,9899.62,40.0,12.0,12.0,2.0,14.0,20,3.0,1.0,20,4,0.25,15,40,20,25,,
2026-03-14T08:29:41,QQQ,train,4,EMA Trend + ADX,-11.485,https://www.quantconnect.com/project/28936477/dd1f5cdca4ca9fc5a39d2165e0f57316,-0.061,0.4,14.0,-3.808,50.0,10000.0,9993.94,4.0,2.0,,2.0,,20,2.0,3.0,72,8,0.25,10,80,20,35,,
2026-03-14T08:30:03,QQQ,train,4,EMA Trend + ADX,0.7310000000000001,https://www.quantconnect.com/project/28936477/a0b52dbd95a1c3805877b9af96f90aad,2.003,1.2,78.0,-0.424,40.0,10000.0,10200.32,25.0,15.0,7.0,2.0,1.0,20,1.5,3.0,72,8,0.25,10,80,14,35,,
2026-03-14T08:30:29,QQQ,train,4,EMA Trend + ADX,-3.8680000000000003,https://www.quantconnect.com/project/28936477/563b27109d11ff7326170a3332b5cd3d,0.551,0.7,94.0,-1.473,55.0,10000.0,10055.08,29.0,9.0,13.0,7.0,,14,3.0,1.0,96,4,0.25,10,40,20,25,,
2026-03-14T08:30:52,QQQ,train,4,EMA Trend + ADX,-3.569,https://www.quantconnect.com/project/28936477/c075f9393e94a697cd602eca3fa1ee6e,-1.886,4.3,477.0,-0.561,29.0,10000.0,9811.38,151.0,102.0,26.0,23.0,,20,1.5,3.0,96,8,0.25,15,40,14,25,,
2026-03-14T08:31:25,QQQ,train,4,EMA Trend + ADX,-7.056,https://www.quantconnect.com/project/28936477/a006a1d021a3a029a547856d1ed963c6,-0.84,1.0,142.0,-2.072,42.0,10000.0,9915.96,40.0,9.0,9.0,2.0,20.0,10,3.0,1.0,20,10,0.25,15,40,20,25,,
2026-03-14T08:31:46,QQQ,train,4,EMA Trend + ADX,-10.351,https://www.quantconnect.com/project/28936477/7e27db9f9cc13c97f6c0a0cab7c045a9,-3.655,3.7,171.0,-2.232,39.0,10000.0,9634.52,54.0,27.0,18.0,9.0,,20,3.0,1.0,72,2,0.25,15,80,20,25,,
2026-03-14T08:32:25,QQQ,train,4,EMA Trend + ADX,-9.049999999999999,https://www.quantconnect.com/project/28936477/bea6ea923022a602a3eaf147a487fc3c,-2.573,2.6,131.0,-2.159,41.0,10000.0,9742.74,41.0,20.0,13.0,8.0,,20,3.0,1.0,72,2,0.25,15,80,14,35,,
2026-03-14T08:32:57,QQQ,train,4,EMA Trend + ADX,-5.978,https://www.quantconnect.com/project/28936477/5a80a8af985fd321bbff19b3f10d87e2,-0.176,1.0,62.0,-1.934,50.0,10000.0,9982.4,20.0,8.0,10.0,2.0,,20,3.0,1.0,96,4,0.25,15,40,14,35,,
