timestamp,pair,mode,family,family_name,score,url,return_pct,drawdown_pct,total_orders,sharpe,win_rate_pct,start_equity,end_equity,entries,exit_stop_loss,exit_take_profit,exit_end_of_session,exit_max_hold,param_atr_period,param_stop_atr_mult,param_reward_ratio,param_max_hold_bars,param_cooldown_bars,param_risk_per_trade_pct,param_rsi_period,param_rsi_oversold,param_rsi_overbought,param_trend_ema_period,param_bar_minutes,param_htf_minutes,param_htf_ema_period,param_vol_filter_enabled,param_use_force_flat,train_score,validation_score
2026-03-18T13:11:40,USDJPY,train,1,RSI Mean Reversion,-28.083000000000002,https://www.quantconnect.com/project/28930245/641d0af05f1efe15aec6d0aca538084e,-12.118,15.0,1657.0,-0.955,44.0,10000.0,8788.16,512.0,235.0,156.0,121.0,,14,3.0,1.25,60,12,0.35,5,30,65,100,15,240,20,0,1,,
2026-03-18T13:12:12,USDJPY,train,1,RSI Mean Reversion,-4.148,https://www.quantconnect.com/project/28930245/d131023c74dd28d8ad7e040065906678,-2.537,9.9,577.0,-0.537,38.0,10000.0,9746.34,184.0,100.0,60.0,18.0,7.0,20,3.0,1.5,60,8,0.35,10,20,65,100,5,60,30,0,1,,
2026-03-18T13:12:39,USDJPY,train,1,RSI Mean Reversion,-1000000000,https://www.quantconnect.com/project/28930245/1ada3e5537bda39d423ee9f51d42aa1e,-68.447,69.4,3901.0,-1.889,43.0,10000.0,3155.3,1271.0,688.0,495.0,,88.0,10,2.0,1.0,30,5,0.5,5,35,70,200,5,60,30,0,0,,
2026-03-18T13:01:13,USDJPY,train,1,RSI Mean Reversion,-0.406,https://www.quantconnect.com/project/28930245/f071e1b73e5cc3e19e7c3b80b3421875,0.551,7.6,371.0,-0.319,43.0,10000.0,10055.15,122.0,68.0,49.0,,5.0,10,2.0,1.5,48,5,0.35,10,25,70,200,5,240,50,0,0,,
2026-03-18T13:10:07,USDJPY,train,1,RSI Mean Reversion,-1.0269999999999997,https://www.quantconnect.com/project/28930245/e188a528fb22b80e8f4bd68f7834936a,2.087,6.4,251.0,-0.138,41.0,10000.0,10208.66,82.0,43.0,34.0,,5.0,10,2.5,1.5,96,12,0.5,10,25,65,100,5,240,50,1,0,,
2026-03-18T13:12:12,USDJPY,train,1,RSI Mean Reversion,-4.148,https://www.quantconnect.com/project/28930245/d131023c74dd28d8ad7e040065906678,-2.537,9.9,577.0,-0.537,38.0,10000.0,9746.34,184.0,100.0,60.0,18.0,7.0,20,3.0,1.5,60,8,0.35,10,20,65,100,5,60,30,0,1,,
2026-03-18T13:07:44,USDJPY,train,1,RSI Mean Reversion,-5.6690000000000005,https://www.quantconnect.com/project/28930245/8af54a28951cc18339cbfe3ac18e042b,-3.368,8.0,517.0,-0.767,43.0,10000.0,9663.19,161.0,76.0,51.0,15.0,19.0,10,3.0,1.25,48,12,0.35,10,25,70,200,5,240,20,0,1,,
2026-03-18T13:02:17,USDJPY,train,1,RSI Mean Reversion,-6.511999999999999,https://www.quantconnect.com/project/28930245/9c10bb3965a9b4479bc105d766b0ee51,-4.318,8.2,871.0,-0.698,46.0,10000.0,9568.23,252.0,85.0,52.0,115.0,,10,3.0,1.25,60,12,0.35,5,30,80,200,30,60,20,0,1,,
2026-03-18T13:13:16,USDJPY,train,1,RSI Mean Reversion,-5.916,https://www.quantconnect.com/project/28930245/39beafe1e1d700a145e698dd2668dd8c,-0.294,7.9,212.0,-0.374,41.0,10000.0,9970.57,70.0,40.0,28.0,,2.0,10,2.0,1.5,96,12,0.5,10,25,70,200,5,240,50,1,0,,
2026-03-18T13:13:56,USDJPY,train,1,RSI Mean Reversion,1.318,https://www.quantconnect.com/project/28930245/918fc4dfc0a079bc288b7f2a32358b9c,1.702,12.0,567.0,-0.128,44.0,10000.0,10170.22,172.0,75.0,46.0,8.0,43.0,10,3.0,1.5,30,12,0.5,10,25,65,200,5,240,20,1,1,,
2026-03-18T13:14:30,USDJPY,train,1,RSI Mean Reversion,-14.215,https://www.quantconnect.com/project/28930245/8c844dead2a5e2d4f64433ff2283f024,-0.88,3.5,82.0,-0.795,41.0,10000.0,9911.97,27.0,15.0,11.0,,1.0,10,3.0,1.25,96,12,0.5,10,25,70,100,5,240,50,1,0,,
2026-03-18T13:15:00,USDJPY,train,1,RSI Mean Reversion,-12.193,https://www.quantconnect.com/project/28930245/22168d464bcca82166e5df8b03d51a70,0.29,2.7,94.0,-0.711,42.0,10000.0,10029.03,31.0,17.0,13.0,,1.0,10,2.5,1.5,96,12,0.35,10,25,70,100,5,60,50,1,0,,
2026-03-18T13:15:49,USDJPY,train,1,RSI Mean Reversion,1.863,https://www.quantconnect.com/project/28930245/d36aedca59d4cee567eecb2250c6eada,2.292,6.8,407.0,-0.143,45.0,10000.0,10229.21,134.0,73.0,56.0,3.0,2.0,10,2.0,1.5,48,12,0.35,10,25,70,200,5,240,20,0,1,,
2026-03-18T13:16:23,USDJPY,train,1,RSI Mean Reversion,-1000000000,https://www.quantconnect.com/project/28930245/cc4984acb0fe7fdec0dd12c498bba804,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,,,,,10,2.5,1.5,96,5,0.35,10,25,70,50,5,240,50,1,0,,
2026-03-18T13:17:02,USDJPY,train,1,RSI Mean Reversion,-11.498,https://www.quantconnect.com/project/28930245/a9430c9c6851cc90ba270a05383d95b1,0.214,3.9,108.0,-0.704,47.0,10000.0,10021.44,36.0,19.0,17.0,,,10,2.0,1.25,60,12,0.35,10,25,80,200,5,240,20,0,0,,
2026-03-18T13:17:49,USDJPY,train,1,RSI Mean Reversion,4.130999999999999,https://www.quantconnect.com/project/28930245/c990abf327f4b64600db8e690274a7ac,4.071,9.6,368.0,0.02,43.0,10000.0,10407.1,121.0,65.0,51.0,,5.0,20,3.0,1.5,96,12,0.5,10,25,65,100,5,60,30,1,0,,
2026-03-18T13:18:14,USDJPY,train,1,RSI Mean Reversion,-22.377,https://www.quantconnect.com/project/28930245/a1d96c5146ef10888c21f1aafc93bef0,-0.033,1.0,28.0,-2.848,50.0,10000.0,9996.74,8.0,4.0,,,4.0,10,2.0,2.0,48,5,0.25,10,35,70,50,15,240,50,0,0,,
2026-03-18T13:18:43,USDJPY,train,1,RSI Mean Reversion,-1000000000,https://www.quantconnect.com/project/28930245/30ff205a7fa040adc093c58150aa536e,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,,,,,20,2.0,1.0,20,12,0.5,10,35,65,20,15,60,20,1,0,,
2026-03-18T13:17:49,USDJPY,train,1,RSI Mean Reversion,4.130999999999999,https://www.quantconnect.com/project/28930245/c990abf327f4b64600db8e690274a7ac,4.071,9.6,368.0,0.02,43.0,10000.0,10407.1,121.0,65.0,51.0,,5.0,20,3.0,1.5,96,12,0.5,10,25,65,100,5,60,30,1,0,,
2026-03-18T13:15:49,USDJPY,train,1,RSI Mean Reversion,1.863,https://www.quantconnect.com/project/28930245/d36aedca59d4cee567eecb2250c6eada,2.292,6.8,407.0,-0.143,45.0,10000.0,10229.21,134.0,73.0,56.0,3.0,2.0,10,2.0,1.5,48,12,0.35,10,25,70,200,5,240,20,0,1,,
