timestamp,pair,mode,family,family_name,score,url,return_pct,drawdown_pct,total_orders,sharpe,win_rate_pct,start_equity,end_equity,entries,exit_stop_loss,exit_take_profit,exit_end_of_session,exit_max_hold,param_atr_period,param_stop_atr_mult,param_reward_ratio,param_max_hold_bars,param_cooldown_bars,param_risk_per_trade_pct,param_ema_fast_period,param_ema_slow_period,param_adx_period,param_adx_min,train_score,validation_score
2026-03-14T11:40:24,AAPL,train,4,EMA Trend + ADX,-5.893000000000001,https://www.quantconnect.com/project/28936477/3c1494aefe4d87712fb8,-4.807,5.0,854.0,-0.362,32.0,10000.0,9519.25,217.0,143.0,,,,20,1.0,2.5,20,8,0.5,25,60,10,25,,
2026-03-14T11:37:38,AAPL,train,4,EMA Trend + ADX,-18.451999999999998,https://www.quantconnect.com/project/28936477/caf0c2054eaa6d7abf96,-4.385,20.0,876.0,-2.189,42.0,10000.0,9561.49,240.0,58.0,,,,10,3.0,1.5,30,8,0.15,15,60,10,30,,
2026-03-14T11:47:36,AAPL,train,4,EMA Trend + ADX,-1000000000,https://www.quantconnect.com/project/28936477/abac98e6b1e972255690,3.189,343.0,1454.0,-0.031,49.0,10000.0,10318.86,382.0,69.0,,,,10,3.0,2.5,20,8,0.5,25,50,10,25,,
2026-03-14T11:48:10,AAPL,train,4,EMA Trend + ADX,-1000000000,https://www.quantconnect.com/project/28936477/3371ebb41e2832fdb37f,2.982,776.0,857.0,-0.013,32.0,10000.0,10298.18,217.0,144.0,,,,20,1.0,3.0,20,8,0.5,25,60,10,25,,
2026-03-14T11:48:34,AAPL,train,4,EMA Trend + ADX,-1000000000,https://www.quantconnect.com/project/28936477/52a0f8d592bc77c831aa,1.153,792.0,64.0,-0.638,33.0,10000.0,10115.3,21.0,14.0,,,,10,1.0,3.0,72,1,0.25,25,50,20,30,,
2026-03-14T11:48:57,AAPL,train,4,EMA Trend + ADX,-9.620000000000001,https://www.quantconnect.com/project/28936477/5dc8aa9d48912b6d6b68,-0.287,0.0,46.0,-3.111,50.0,10000.0,9971.27,12.0,2.0,,,,10,3.0,2.5,30,1,0.25,10,50,20,30,,
2026-03-14T11:49:34,AAPL,train,4,EMA Trend + ADX,-1000000000,https://www.quantconnect.com/project/28936477/92f9dd0d5ab581dbf27e,-1.589,253.0,1002.0,-0.412,49.0,10000.0,9841.13,265.0,51.0,,,,10,3.0,2.0,20,8,0.5,25,50,10,30,,
2026-03-14T11:49:56,AAPL,train,4,EMA Trend + ADX,-17.61,https://www.quantconnect.com/project/28936477/08eef3cb7f4e4a40272c,-4.074,20.0,865.0,-2.012,44.0,10000.0,9592.56,240.0,62.0,,,,14,3.0,1.5,30,8,0.15,15,60,10,30,,
2026-03-14T11:50:26,AAPL,train,4,EMA Trend + ADX,-17.674,https://www.quantconnect.com/project/28936477/f442aa806d5c50500832,-3.82,20.0,802.0,-2.118,42.0,10000.0,9618.03,222.0,58.0,,,,10,3.0,1.5,30,8,0.15,15,40,10,30,,
2026-03-14T11:50:55,AAPL,train,4,EMA Trend + ADX,-1000000000,https://www.quantconnect.com/project/28936477/adf7b0a453e0e5131623,-3.236,125.0,1026.0,-1.637,44.0,10000.0,9676.43,277.0,67.0,,,,10,3.0,2.0,30,1,0.15,25,50,10,30,,
