timestamp,pair,mode,family,family_name,score,url,return_pct,drawdown_pct,total_orders,sharpe,win_rate_pct,start_equity,end_equity,entries,exit_stop_loss,exit_take_profit,exit_end_of_session,exit_max_hold,param_atr_period,param_stop_atr_mult,param_reward_ratio,param_max_hold_bars,param_cooldown_bars,param_risk_per_trade_pct,param_wr_period,param_wr_oversold,param_wr_overbought,param_wr_rsi_long,param_wr_rsi_short,param_rsi_period,train_score,validation_score
2026-03-14T09:22:35,QQQ,train,5,Williams %R + RSI,-4.239,https://www.quantconnect.com/project/28936477/1d52127aed0c27c9ee5fcb0ebaf3f5bd,0.205,8.3,1510.0,-0.148,31.0,10000.0,10020.5,330.0,222.0,96.0,12.0,,14,1.0,2.5,96,4,0.35,5,-75,-10,25,70,20,,
2026-03-14T09:23:10,QQQ,train,5,Williams %R + RSI,-2.252,https://www.quantconnect.com/project/28936477/6cf1e9c1e23187df5185508264085f5e,-1.367,6.4,1010.0,-0.295,30.0,10000.0,9863.27,222.0,152.0,65.0,5.0,,14,1.0,2.5,96,6,0.35,10,-75,-15,25,75,20,,
2026-03-14T09:23:34,QQQ,train,5,Williams %R + RSI,1.518,https://www.quantconnect.com/project/28936477/3ef9e08936b5ebaeb1bf3192bf024cc5,1.854,7.4,868.0,-0.112,31.0,10000.0,10185.4,186.0,126.0,57.0,3.0,,20,1.0,2.5,96,10,0.35,5,-75,-15,25,75,20,,
2026-03-14T09:24:10,QQQ,train,5,Williams %R + RSI,-6.938,https://www.quantconnect.com/project/28936477/5a96d1b0bc20651bbccebd4dd4604cdd,-5.036,8.5,969.0,-0.634,40.0,10000.0,9496.41,238.0,142.0,95.0,1.0,,14,1.0,1.5,96,4,0.35,5,-75,-15,25,75,20,,
2026-03-14T09:24:33,QQQ,train,5,Williams %R + RSI,-74.878,https://www.quantconnect.com/project/28936477/5c07079fb9d7c081a0fd8ffb0f785536,-27.469,31.5,2317.0,-1.503,42.0,10000.0,7253.14,613.0,166.0,67.0,83.0,297.0,10,3.0,1.5,30,2,0.5,14,-80,-15,30,70,20,,
2026-03-14T09:25:00,QQQ,train,5,Williams %R + RSI,-20.922,https://www.quantconnect.com/project/28936477/fecd0f2da11df6c362fed0def7241727,-14.076,16.6,873.0,-1.482,40.0,10000.0,8592.42,247.0,65.0,65.0,5.0,112.0,14,3.0,1.0,20,4,0.5,14,-85,-10,25,75,20,,
2026-03-14T09:23:34,QQQ,train,5,Williams %R + RSI,1.518,https://www.quantconnect.com/project/28936477/3ef9e08936b5ebaeb1bf3192bf024cc5,1.854,7.4,868.0,-0.112,31.0,10000.0,10185.4,186.0,126.0,57.0,3.0,,20,1.0,2.5,96,10,0.35,5,-75,-15,25,75,20,,
2026-03-14T09:06:49,QQQ,train,5,Williams %R + RSI,1.1629999999999998,https://www.quantconnect.com/project/28936477/c4bf7702fdda530fa20e5155afeec60a,1.553,8.3,821.0,-0.13,31.0,10000.0,10155.31,188.0,127.0,57.0,4.0,,20,1.0,2.5,96,4,0.35,5,-85,-10,25,75,20,,
2026-03-14T09:16:42,QQQ,train,5,Williams %R + RSI,-0.708,https://www.quantconnect.com/project/28936477/17afc8ab8a93ebe80b1efd78eb49b83f,-0.078,7.8,980.0,-0.21,30.0,10000.0,9992.18,221.0,152.0,66.0,3.0,,20,1.0,2.5,96,4,0.35,5,-75,-15,25,75,20,,
2026-03-14T09:23:10,QQQ,train,5,Williams %R + RSI,-2.252,https://www.quantconnect.com/project/28936477/6cf1e9c1e23187df5185508264085f5e,-1.367,6.4,1010.0,-0.295,30.0,10000.0,9863.27,222.0,152.0,65.0,5.0,,14,1.0,2.5,96,6,0.35,10,-75,-15,25,75,20,,
