timestamp,pair,mode,family,family_name,score,url,return_pct,drawdown_pct,total_orders,sharpe,win_rate_pct,start_equity,end_equity,entries,exit_stop_loss,exit_take_profit,exit_end_of_session,exit_max_hold,param_atr_period,param_stop_atr_mult,param_reward_ratio,param_max_hold_bars,param_cooldown_bars,param_risk_per_trade_pct,param_rsi_period,param_rsi_oversold,param_rsi_overbought,param_trend_ema_period,train_score,validation_score
2026-03-15T00:44:08,SOLUSDT,train,1,RSI Mean Reversion,-88.15,https://www.quantconnect.com/project/28937164/b805914a1d2e851483223ce1b8140922,0.0,0.0,2013.0,0.0,0.0,10000.0,10000.0,0.0,,,,,14,1.0,1.5,20,6,0.15,14,40,60,200,,
2026-03-15T00:45:53,SOLUSDT,train,1,RSI Mean Reversion,-1000000000,,,,,,,,,,,,,,14,1.0,1.5,48,8,0.15,20,35,60,150,,
2026-03-15T00:46:18,SOLUSDT,train,1,RSI Mean Reversion,-0.75,https://www.quantconnect.com/project/28937164/9d7fc190df1e2339a5c186f5c2a9d939,0.0,0.0,265.0,0.0,0.0,10000.0,10000.0,0.0,,,,,14,1.5,2.5,30,1,0.5,20,40,70,150,,
2026-03-15T00:48:02,SOLUSDT,train,1,RSI Mean Reversion,-1000000000,,,,,,,,,,,,,,20,2.0,2.0,48,8,0.35,10,40,60,100,,
2026-03-15T00:49:45,SOLUSDT,train,1,RSI Mean Reversion,-1000000000,,,,,,,,,,,,,,14,3.0,2.5,96,4,0.5,10,30,60,150,,
2026-03-15T00:51:32,SOLUSDT,train,1,RSI Mean Reversion,-1000000000,,,,,,,,,,,,,,10,2.0,1.0,20,10,0.35,20,40,75,100,,
2026-03-15T00:53:18,SOLUSDT,train,1,RSI Mean Reversion,-1000000000,,,,,,,,,,,,,,20,1.5,2.5,30,4,0.15,20,30,70,150,,
2026-03-15T00:55:02,SOLUSDT,train,1,RSI Mean Reversion,-1000000000,,,,,,,,,,,,,,10,2.0,1.5,20,1,0.15,10,35,70,150,,
2026-03-15T00:56:49,SOLUSDT,train,1,RSI Mean Reversion,-1000000000,,,,,,,,,,,,,,20,2.5,2.5,72,2,0.5,20,35,75,150,,
2026-03-15T00:59:04,SOLUSDT,train,1,RSI Mean Reversion,0.0,https://www.quantconnect.com/project/28937164/f4c59069f16449e6917621d152125ab5,0.0,0.0,11.0,0.0,0.0,10000.0,10000.0,0.0,,,,,20,3.0,1.5,48,2,0.15,14,25,65,200,,
