timestamp,pair,mode,family,family_name,score,url,return_pct,drawdown_pct,total_orders,sharpe,win_rate_pct,start_equity,end_equity,entries,exit_stop_loss,exit_take_profit,exit_end_of_session,exit_max_hold,param_atr_period,param_stop_atr_mult,param_reward_ratio,param_max_hold_bars,param_cooldown_bars,param_risk_per_trade_pct,param_bb_period,param_bb_std_dev,param_bb_rsi_long,param_bb_rsi_short,param_rsi_period,param_bar_minutes,param_htf_minutes,param_htf_ema_period,param_vol_filter_enabled,param_use_force_flat,train_score,validation_score
2026-03-18T14:05:20,USDJPY,train,2,Bollinger Band Bounce,-1.3779999999999997,https://www.quantconnect.com/project/28930245/e3c40c9b14ef87b352602baa62fd79bd,0.725,1.7,377.0,-0.701,45.0,10000.0,10072.52,125.0,69.0,54.0,1.0,1.0,10,1.5,1.5,30,3,0.15,25,2.5,25,75,10,5,60,50,1,1,,
2026-03-18T14:05:46,USDJPY,train,2,Bollinger Band Bounce,-1.5370000000000004,https://www.quantconnect.com/project/28930245/758898c85b0cbc56dae8350370cefcf2,0.122,4.0,367.0,-0.553,44.0,10000.0,10012.22,118.0,63.0,42.0,,13.0,20,2.5,1.5,48,3,0.25,25,2.5,25,70,10,15,60,30,1,0,,
2026-03-18T13:48:43,USDJPY,train,2,Bollinger Band Bounce,-1.7830000000000001,https://www.quantconnect.com/project/28930245/b1ef5c77dccc2aacbc21e9f20637da9d,-0.28,4.6,394.0,-0.501,38.0,10000.0,9972.04,128.0,77.0,41.0,,10.0,20,1.5,2.0,30,5,0.25,25,2.0,25,75,10,5,60,30,1,0,,
2026-03-18T13:58:33,USDJPY,train,2,Bollinger Band Bounce,-3.063,https://www.quantconnect.com/project/28930245/2e8bcde1c95345649692bc68c10d2412,-1.473,6.0,400.0,-0.53,42.0,10000.0,9852.71,129.0,71.0,45.0,13.0,,10,1.5,1.5,48,3,0.35,25,2.5,25,65,10,15,60,30,1,1,,
2026-03-18T14:09:22,USDJPY,train,2,Bollinger Band Bounce,-2.319,https://www.quantconnect.com/project/28930245/5c61ee737f4e5bb18026b51e7d6f99dc,1.353,3.8,255.0,-0.274,40.0,10000.0,10135.26,81.0,44.0,25.0,12.0,,10,1.5,2.0,30,3,0.35,25,2.5,25,75,10,15,60,30,1,1,,
2026-03-18T14:09:59,USDJPY,train,2,Bollinger Band Bounce,-6.713,https://www.quantconnect.com/project/28930245/5a2b012d4c2d8ee62feab95763ad74ed,-4.676,9.4,515.0,-0.679,40.0,10000.0,9532.37,171.0,102.0,67.0,1.0,1.0,10,1.5,1.5,48,3,0.35,25,2.5,25,65,10,5,60,30,1,1,,
2026-03-18T14:10:38,USDJPY,train,2,Bollinger Band Bounce,-0.8819999999999999,https://www.quantconnect.com/project/28930245/daf0ac2d58fcd660c350a18647f879e2,0.336,3.9,418.0,-0.406,39.0,10000.0,10033.57,136.0,81.0,45.0,,10.0,20,1.5,2.0,30,3,0.25,25,2.0,25,75,10,5,60,30,1,0,,
2026-03-18T14:11:06,USDJPY,train,2,Bollinger Band Bounce,-2.4849999999999994,https://www.quantconnect.com/project/28930245/fba47c60ad74696963ed38d457288290,0.461,2.1,288.0,-0.732,39.0,10000.0,10046.08,95.0,58.0,34.0,,3.0,20,1.5,2.0,30,3,0.15,25,2.5,25,75,10,5,60,50,1,0,,
2026-03-18T14:11:31,USDJPY,train,2,Bollinger Band Bounce,-12.078,https://www.quantconnect.com/project/28930245/24222f526346eab0cf6dd65275d9bc88,0.708,1.4,126.0,-1.312,46.0,10000.0,10070.83,41.0,21.0,17.0,,3.0,20,1.5,1.5,30,5,0.15,25,2.0,25,75,10,30,60,50,1,0,,
2026-03-18T14:11:58,USDJPY,train,2,Bollinger Band Bounce,-4.16,https://www.quantconnect.com/project/28930245/d662311c50356a8abadd4f3a339127af,-1.898,5.1,372.0,-0.754,40.0,10000.0,9810.25,124.0,74.0,50.0,,,20,1.5,1.5,48,3,0.25,25,2.5,25,70,10,5,60,30,1,0,,
2026-03-18T14:12:27,USDJPY,train,2,Bollinger Band Bounce,-5.093,https://www.quantconnect.com/project/28930245/f0970fe28b91883bb5cb0ee89ad4bfaa,-2.771,5.9,372.0,-0.774,33.0,10000.0,9722.88,124.0,83.0,41.0,,,20,1.5,2.0,48,3,0.25,25,2.5,25,70,10,5,60,30,1,0,,
2026-03-18T14:12:59,USDJPY,train,2,Bollinger Band Bounce,-7.159,https://www.quantconnect.com/project/28930245/0c7e605246ca58411adf87688c6b864d,-4.411,7.9,770.0,-0.916,43.0,10000.0,9558.93,236.0,121.0,53.0,,62.0,10,2.5,1.5,30,3,0.25,25,2.5,25,75,10,5,60,30,1,0,,
2026-03-18T14:13:35,USDJPY,train,2,Bollinger Band Bounce,104.483,https://www.quantconnect.com/project/28930245/cd4246481d14c896b3d89731909803d0,123.767,29.9,642.0,1.022,34.0,10000.0,22376.74,206.0,131.0,51.0,,24.0,10,3.0,2.0,96,5,0.5,20,1.5,25,75,14,5,240,20,0,0,,
2026-03-18T14:14:14,USDJPY,train,2,Bollinger Band Bounce,-19.134,https://www.quantconnect.com/project/28930245/df84c2282f561abb193e540b7715ebf6,-11.673,13.4,1053.0,-1.387,42.0,10000.0,8832.73,316.0,123.0,88.0,,105.0,14,3.0,1.0,20,5,0.35,25,1.5,25,60,10,15,240,20,1,0,,
2026-03-18T14:14:39,USDJPY,validation,2,Bollinger Band Bounce,8.078,https://www.quantconnect.com/project/28930245/c510b715019a8940387705b67839a4c9,7.874,6.7,398.0,0.068,44.0,10000.0,10787.38,125.0,66.0,36.0,,23.0,10,3.0,2.0,96,5,0.5,20,1.5,25,75,14,5,240,20,0,0,104.483,
2026-03-18T14:14:58,USDJPY,validation,2,Bollinger Band Bounce,-10.905999999999999,https://www.quantconnect.com/project/28930245/4a770d26d1cebdc44d898040df1bdd9c,-0.637,5.6,209.0,-1.873,35.0,10000.0,9936.26,69.0,44.0,23.0,,2.0,20,1.5,2.0,30,3,0.25,25,2.0,25,75,10,5,60,30,1,1,-0.6860000000000002,
2026-03-18T14:15:20,USDJPY,validation,2,Bollinger Band Bounce,-10.905999999999999,https://www.quantconnect.com/project/28930245/9ea1c11eb7c094bb49cc1168b73a97d2,-0.637,5.6,209.0,-1.873,35.0,10000.0,9936.26,69.0,44.0,23.0,,2.0,20,1.5,2.0,30,3,0.25,25,2.0,25,75,10,5,60,30,1,0,-0.8819999999999999,
2026-03-18T14:15:46,USDJPY,validation,2,Bollinger Band Bounce,-19.656,https://www.quantconnect.com/project/28930245/52e918568f5279be74f5aa3f3d05cf19,-0.375,1.8,160.0,-4.077,42.0,10000.0,9962.5,53.0,30.0,22.0,,1.0,10,1.5,1.5,30,3,0.15,25,2.5,25,75,10,5,60,50,1,1,-1.3779999999999997,
2026-03-18T14:16:09,USDJPY,validation,2,Bollinger Band Bounce,-22.878999999999998,https://www.quantconnect.com/project/28930245/7e5bbbea94d34c67837cfab11bf23c8f,-0.403,2.0,100.0,-4.092,38.0,10000.0,9959.68,32.0,17.0,11.0,,4.0,20,2.5,1.5,48,3,0.25,25,2.5,25,70,10,15,60,30,1,0,-1.5370000000000004,
2026-03-18T14:16:27,USDJPY,validation,2,Bollinger Band Bounce,-10.283000000000001,https://www.quantconnect.com/project/28930245/84cc00d47510f9bd0ed12eee3ff26a4b,0.295,4.3,197.0,-1.776,37.0,10000.0,10029.53,65.0,40.0,23.0,,2.0,20,1.5,2.0,30,5,0.25,25,2.0,25,75,10,5,60,30,1,0,-1.7830000000000001,
2026-03-18T14:17:08,USDJPY,test,2,Bollinger Band Bounce,-54.925000000000004,https://www.quantconnect.com/project/28930245/13356c8ef3dfc7e4674fd44c6e6b27f3,-22.387,35.0,298.0,-0.446,40.0,10000.0,7761.26,92.0,51.0,19.0,,22.0,10,3.0,2.0,96,5,0.5,20,1.5,25,75,14,5,240,20,0,0,104.483,8.078
2026-03-18T14:17:39,USDJPY,test,2,Bollinger Band Bounce,-54.321000000000005,https://www.quantconnect.com/project/28930245/167b63a5435ccd9665cb9d3a7d448af4,12.732,51.6,45.0,0.199,40.0,10000.0,11273.2,15.0,9.0,6.0,,,20,1.5,2.0,30,5,0.25,25,2.0,25,75,10,5,60,30,1,0,-1.7830000000000001,-10.283000000000001
2026-03-18T14:18:17,USDJPY,test,2,Bollinger Band Bounce,-14.053999999999998,https://www.quantconnect.com/project/28930245/9c40c74d4b279f45819d078ee2f48d80,-5.153,6.2,389.0,-2.967,30.0,10000.0,9484.69,127.0,89.0,31.0,2.0,6.0,20,1.5,2.0,30,3,0.25,25,2.0,25,75,10,5,60,30,1,1,-0.6860000000000002,-10.905999999999999
